Datetime,generation,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,season,sunheight,generation_lag_1,generation_lag_2,generation_lag_3,temp_lag_1,temp_lag_2,temp_lag_3,humidity_lag_1,humidity_lag_2,humidity_lag_3,solarradiation_lag_1,solarradiation_lag_2,solarradiation_lag_3,cloudcover_lag_1,cloudcover_lag_2,cloudcover_lag_3
2023-02-15 10:00:00,55.0,0.3,-3.3,-0.3,95.74,0.0,0.0,0.0,1.2,19.4,11.2,308.5,1033.0,100.0,24.1,233,0.8,2,10,Overcast,cloudy,Winter,26.536420576205185,56.0,16.0,1.0,0.1,0.5,0.0,97.85,87.38,98.56,93.0,4.0,0.0,100.0,76.6,97.1
2023-02-15 11:00:00,63.0,2.4,-0.6,-1.1,77.5,0.0,0.0,0.0,1.1,20.9,10.8,283.0,1033.7,76.6,15.5,351,1.3,4,10,Partially cloudy,partly-cloudy-day,Winter,26.80259199435327,55.0,56.0,16.0,0.3,0.1,0.5,95.74,97.85,87.38,233.0,93.0,4.0,100.0,100.0,76.6
2023-02-15 12:00:00,57.0,2.4,-0.5,-1.1,77.68,0.0,0.0,0.0,1.1,19.4,10.1,314.1,1033.0,91.4,24.1,430,1.5,4,10,Overcast,cloudy,Winter,24.382086629346997,63.0,55.0,56.0,2.4,0.3,0.1,77.5,95.74,97.85,351.0,233.0,93.0,76.6,100.0,100.0
2023-02-15 13:00:00,183.0,3.3,0.8,-0.6,75.59,0.0,0.0,0.0,1.0,18.0,9.0,306.7,1033.0,41.0,24.1,460,1.7,5,10,Partially cloudy,partly-cloudy-day,Winter,19.577237884319494,57.0,63.0,55.0,2.4,2.4,0.3,77.68,77.5,95.74,430.0,351.0,233.0,91.4,76.6,100.0
2023-02-15 14:00:00,124.0,5.1,4.0,-1.2,63.98,0.0,0.0,0.0,0.9,16.2,5.6,284.0,1032.1,62.2,32.2,438,1.6,4,10,Partially cloudy,partly-cloudy-day,Winter,12.88530035900546,183.0,57.0,63.0,3.3,2.4,2.4,75.59,77.68,77.5,460.0,430.0,351.0,41.0,91.4,76.6
2023-02-15 15:00:00,106.0,4.1,1.9,-0.7,70.93,0.0,0.0,0.0,0.9,16.9,8.6,314.3,1032.0,62.0,24.1,366,1.3,4,10,Partially cloudy,partly-cloudy-day,Winter,4.832731745628607,124.0,183.0,57.0,5.1,3.3,2.4,63.98,75.59,77.68,438.0,460.0,430.0,62.2,41.0,91.4
2023-02-15 16:00:00,111.0,4.2,2.5,-0.8,69.92,0.0,0.0,0.0,0.9,15.1,6.8,317.6,1031.0,46.9,24.1,254,0.9,3,10,Partially cloudy,partly-cloudy-day,Winter,-4.115840096202589,106.0,124.0,183.0,4.1,5.1,3.3,70.93,63.98,75.59,366.0,438.0,460.0,62.0,62.2,41.0
2023-02-15 17:00:00,9.0,5.7,4.2,-2.2,56.81,0.0,0.0,0.0,0.9,12.2,7.2,247.0,1031.0,35.5,32.2,118,0.4,1,10,Partially cloudy,partly-cloudy-day,Winter,-13.552734946861337,111.0,106.0,124.0,4.2,4.1,5.1,69.92,70.93,63.98,254.0,366.0,438.0,46.9,62.0,62.2
2023-02-15 18:00:00,0.0,2.8,2.8,-0.3,80.04,0.0,0.0,0.0,0.9,6.1,1.4,4.5,1031.0,0.0,24.1,11,0.0,0,10,Clear,clear-night,Winter,-23.103409375807953,9.0,111.0,106.0,5.7,4.2,4.1,56.81,69.92,70.93,118.0,254.0,366.0,35.5,46.9,62.0
2023-02-16 09:00:00,79.0,0.3,-1.8,-3.5,75.63,0.0,0.0,0.0,0.9,10.4,6.1,214.7,1026.0,99.0,24.1,80,0.3,1,10,Overcast,cloudy,Winter,23.952582385417635,26.0,1.0,0.0,-3.2,-0.2,-0.1,90.65,79.01,79.02,5.0,0.0,0.0,46.6,40.3,52.7
2023-02-16 10:00:00,172.0,1.4,-1.4,-3.0,72.52,0.0,0.0,0.0,0.9,15.1,9.0,220.9,1026.0,100.0,24.1,202,0.7,2,10,Overcast,cloudy,Winter,26.880729449954003,79.0,26.0,1.0,0.3,-3.2,-0.2,75.63,90.65,79.01,80.0,5.0,0.0,99.0,46.6,40.3
2023-02-16 11:00:00,403.0,3.7,1.4,-0.7,73.02,0.0,0.0,0.0,0.8,18.0,8.8,226.0,1024.7,60.0,15.5,329,1.2,3,10,Partially cloudy,partly-cloudy-day,Winter,27.145773859023876,172.0,79.0,26.0,1.4,0.3,-3.2,72.52,75.63,90.65,202.0,80.0,5.0,100.0,99.0,46.6
2023-02-16 12:00:00,452.0,3.2,0.0,-1.7,70.23,0.0,0.0,0.0,0.8,21.2,12.2,227.5,1025.0,96.8,24.1,405,1.5,4,10,Overcast,cloudy,Winter,24.712889354013,403.0,172.0,79.0,3.7,1.4,0.3,73.02,72.52,75.63,329.0,202.0,80.0,60.0,100.0,99.0
2023-02-16 13:00:00,386.0,4.0,0.6,-1.0,69.88,0.0,0.0,0.0,0.7,25.6,14.4,231.0,1024.0,71.8,24.1,366,1.3,4,10,Partially cloudy,partly-cloudy-day,Winter,19.888613234992224,452.0,403.0,172.0,3.2,3.7,1.4,70.23,73.02,72.52,405.0,329.0,202.0,96.8,60.0,100.0
2023-02-16 14:00:00,474.0,7.7,4.7,-1.1,53.55,0.0,0.0,0.0,0.6,26.6,18.0,256.0,1022.3,40.0,15.5,353,1.3,4,10,Partially cloudy,partly-cloudy-day,Winter,13.17572668159164,386.0,452.0,403.0,4.0,3.2,3.7,69.88,70.23,73.02,366.0,405.0,329.0,71.8,96.8,60.0
2023-02-16 15:00:00,563.0,7.6,4.3,-0.3,57.32,0.0,0.0,0.0,0.6,35.3,19.8,249.0,1022.0,100.0,24.1,266,1.0,3,10,Overcast,cloudy,Winter,5.104890739345077,474.0,386.0,452.0,7.7,4.0,3.2,53.55,69.88,70.23,353.0,366.0,405.0,40.0,71.8,96.8
2023-02-16 16:00:00,274.0,7.3,4.1,0.0,59.8,0.0,0.0,0.0,0.5,34.9,18.4,250.0,1021.0,100.0,24.1,169,0.6,2,10,Overcast,cloudy,Winter,-3.8564931076393814,563.0,474.0,386.0,7.6,7.7,4.0,57.32,53.55,69.88,266.0,353.0,366.0,100.0,40.0,71.8
2023-02-16 17:00:00,26.0,6.7,4.3,0.1,62.72,0.0,0.0,0.0,0.5,32.0,12.4,260.0,1021.3,60.0,15.5,78,0.3,1,10,Partially cloudy,partly-cloudy-day,Winter,-13.299533951359502,274.0,563.0,474.0,7.3,7.6,7.7,59.8,57.32,53.55,169.0,266.0,353.0,100.0,100.0,40.0
2023-02-16 18:00:00,0.0,5.1,2.0,-0.3,68.1,0.0,0.0,0.0,0.5,26.3,13.7,254.2,1020.0,100.0,24.1,11,0.0,0,10,Overcast,cloudy,Winter,-22.848384792062294,26.0,274.0,563.0,6.7,7.3,7.6,62.72,59.8,57.32,78.0,169.0,266.0,60.0,100.0,100.0
2023-02-17 09:00:00,280.0,1.2,-2.7,-0.5,88.43,0.0,0.0,0.0,0.1,23.8,13.7,258.6,1020.0,100.0,24.1,46,0.2,0,10,Overcast,cloudy,Winter,24.29088314239347,154.0,9.0,0.0,1.2,0.4,0.6,84.57,92.32,91.66,5.0,0.0,0.0,48.9,80.6,76.8
2023-02-17 10:00:00,578.0,2.3,-1.6,-0.3,82.94,0.0,0.0,0.0,0.1,26.3,14.8,262.1,1020.0,100.0,24.1,129,0.5,1,10,Overcast,cloudy,Winter,27.228660048332557,280.0,154.0,9.0,1.2,1.2,0.4,88.43,84.57,92.32,46.0,5.0,0.0,100.0,48.9,80.6
2023-02-17 11:00:00,735.0,4.5,1.6,0.5,75.07,0.0,0.0,0.0,0.1,27.4,12.4,254.0,1020.0,85.5,6.7,224,0.8,2,10,Partially cloudy,partly-cloudy-day,Winter,27.492037888412273,578.0,280.0,154.0,2.3,1.2,1.2,82.94,88.43,84.57,129.0,46.0,5.0,100.0,100.0,48.9
2023-02-17 12:00:00,787.0,5.7,2.4,0.5,69.22,0.0,0.0,0.0,0.1,29.9,16.2,257.2,1020.0,91.5,24.1,356,1.3,4,10,Overcast,cloudy,Winter,25.04609173353675,735.0,578.0,280.0,4.5,2.3,1.2,75.07,82.94,88.43,224.0,129.0,46.0,85.5,100.0,100.0
2023-02-17 13:00:00,790.0,6.9,3.7,0.8,65.12,0.0,0.0,0.0,0.1,32.8,18.0,257.0,1019.0,89.1,24.1,445,1.6,4,10,Partially cloudy,partly-cloudy-day,Winter,20.201728963444122,787.0,735.0,578.0,5.7,4.5,2.3,69.22,75.07,82.94,356.0,224.0,129.0,91.5,85.5,100.0
2023-02-17 14:00:00,606.0,7.6,5.0,1.7,66.42,0.0,0.0,0.0,0.0,32.4,14.4,256.0,1017.5,85.5,10.0,370,1.3,4,10,Partially cloudy,partly-cloudy-day,Winter,13.46739757635918,790.0,787.0,735.0,6.9,5.7,4.5,65.12,69.22,75.07,445.0,356.0,224.0,89.1,91.5,85.5
2023-02-17 15:00:00,363.0,8.0,5.2,1.6,63.98,0.0,0.0,0.0,0.0,30.6,16.9,249.4,1017.0,99.9,24.1,236,0.8,2,10,Overcast,cloudy,Winter,5.378005646991656,606.0,790.0,787.0,7.6,6.9,5.7,66.42,65.12,69.22,370.0,445.0,356.0,85.5,89.1,91.5
2023-02-17 16:00:00,129.0,7.6,5.0,1.6,65.75,0.0,0.0,0.0,0.0,30.6,14.4,246.8,1017.0,98.0,24.1,154,0.6,2,10,Overcast,cloudy,Winter,-3.596340225078846,363.0,606.0,790.0,8.0,7.6,6.9,63.98,66.42,65.12,236.0,370.0,445.0,99.9,85.5,89.1
2023-02-17 17:00:00,11.0,7.4,4.9,1.8,67.51,0.0,0.0,0.0,0.0,25.9,14.0,229.0,1015.7,95.5,10.0,64,0.2,1,10,Overcast,cloudy,Winter,-13.04547191450645,129.0,363.0,606.0,7.6,8.0,7.6,65.75,63.98,66.42,154.0,236.0,370.0,98.0,99.9,85.5
2023-02-18 09:00:00,133.0,6.1,1.3,-1.0,60.38,0.0,0.0,0.0,0.0,58.7,32.0,281.2,1010.0,74.7,24.1,46,0.2,0,10,Partially cloudy,partly-cloudy-day,Winter,24.633009570214128,41.0,5.0,0.0,6.2,7.2,7.3,65.32,76.25,88.34,6.0,0.0,0.0,90.0,92.9,98.2
2023-02-18 10:00:00,385.0,6.2,1.3,-1.0,59.96,0.0,0.0,0.0,0.0,60.5,33.1,280.6,1010.0,86.7,24.1,240,0.9,2,10,Partially cloudy,partly-cloudy-day,Winter,27.58008360366113,133.0,41.0,5.0,6.1,6.2,7.2,60.38,65.32,76.25,46.0,6.0,0.0,74.7,90.0,92.9
2023-02-18 11:00:00,553.0,6.8,1.8,-1.8,54.43,0.0,0.0,0.0,0.0,68.4,37.6,283.0,1009.8,73.3,32.2,309,1.1,3,10,Partially cloudy,partly-cloudy-day,Winter,27.841254385846398,385.0,133.0,41.0,6.2,6.1,6.2,59.96,60.38,65.32,240.0,46.0,6.0,86.7,74.7,90.0
2023-02-18 12:00:00,507.0,6.8,1.8,-1.9,53.86,0.0,0.0,0.0,0.0,71.3,37.1,286.5,1010.0,61.0,20.4,245,0.9,2,10,Partially cloudy,partly-cloudy-day,Winter,25.381572264535833,553.0,385.0,133.0,6.8,6.2,6.1,54.43,59.96,60.38,309.0,240.0,46.0,73.3,86.7,74.7
2023-02-18 13:00:00,276.0,7.1,2.2,-2.0,52.37,0.0,0.0,0.0,0.0,69.1,37.4,285.8,1009.0,76.7,21.1,149,0.5,1,10,Partially cloudy,partly-cloudy-day,Winter,20.516472565039297,507.0,553.0,385.0,6.8,6.8,6.2,53.86,54.43,59.96,245.0,309.0,240.0,61.0,73.3,86.7
2023-02-18 14:00:00,158.0,8.1,3.5,-3.5,43.5,0.0,0.0,0.0,0.0,74.4,40.0,274.0,1009.2,76.6,32.2,368,1.3,4,10,Partially cloudy,partly-cloudy-day,Winter,13.760192940620424,276.0,507.0,553.0,7.1,6.8,6.8,52.37,53.86,54.43,149.0,245.0,309.0,76.7,61.0,73.3
2023-02-18 15:00:00,49.0,7.5,3.1,-2.1,50.59,0.0,0.0,0.0,0.0,63.0,32.4,282.1,1009.0,84.7,24.1,277,1.0,3,10,Partially cloudy,partly-cloudy-day,Winter,5.651956490538093,158.0,276.0,507.0,8.1,7.1,6.8,43.5,52.37,53.86,368.0,149.0,245.0,76.6,76.7,61.0
2023-02-18 16:00:00,43.0,7.2,2.9,-2.0,52.02,0.0,0.0,0.0,0.0,59.0,29.2,281.6,1009.0,62.0,24.1,246,0.9,2,10,Partially cloudy,partly-cloudy-day,Winter,-3.335460928536223,49.0,158.0,276.0,7.5,8.1,7.1,50.59,43.5,52.37,277.0,368.0,149.0,84.7,76.6,76.7
2023-02-18 17:00:00,2.0,6.9,2.9,-3.2,48.66,0.0,0.0,0.0,0.0,52.6,25.2,274.0,1008.9,68.9,32.2,98,0.4,1,10,Partially cloudy,partly-cloudy-day,Winter,-12.790617442206667,43.0,49.0,158.0,7.2,7.5,8.1,52.02,50.59,43.5,246.0,277.0,368.0,62.0,84.7,76.6
2023-02-18 18:00:00,0.0,5.5,2.1,-1.9,58.91,0.0,0.0,0.0,0.0,40.3,16.6,275.4,1009.0,96.9,24.1,14,0.1,0,10,Overcast,cloudy,Winter,-22.335189434016613,2.0,43.0,49.0,6.9,7.2,7.5,48.66,52.02,50.59,98.0,246.0,277.0,68.9,62.0,84.7
2023-02-19 09:00:00,224.0,2.7,-0.5,0.9,87.93,0.0,0.0,0.0,0.3,20.5,11.5,262.4,1012.0,100.0,24.1,44,0.2,0,10,Overcast,cloudy,Winter,24.97886163504384,115.0,7.0,0.0,2.1,2.3,2.8,84.08,79.97,87.94,3.0,0.0,0.0,94.5,89.8,87.7
2023-02-19 10:00:00,175.0,3.2,-0.2,0.1,80.1,0.0,0.0,0.0,0.3,23.4,13.0,277.5,1012.0,100.0,24.1,48,0.2,0,10,Overcast,cloudy,Winter,27.934893585126556,224.0,115.0,7.0,2.7,2.1,2.3,87.93,84.08,79.97,44.0,3.0,0.0,100.0,94.5,89.8
2023-02-19 11:00:00,355.0,2.6,-0.7,0.2,84.02,0.0,0.0,0.0,0.3,34.6,12.8,287.0,1011.2,100.0,14.2,56,0.2,1,10,Overcast,cloudy,Winter,28.19331365681277,175.0,224.0,115.0,3.2,2.7,2.1,80.1,87.93,84.08,48.0,44.0,3.0,100.0,100.0,94.5
2023-02-19 12:00:00,564.0,3.6,-0.8,0.6,80.74,0.0,0.0,0.0,0.3,37.1,20.5,279.6,1011.0,100.0,10.0,118,0.4,1,10,Overcast,cloudy,Winter,25.719216967709595,355.0,175.0,224.0,2.6,3.2,2.7,84.02,80.1,87.93,56.0,48.0,44.0,100.0,100.0,100.0
2023-02-19 13:00:00,534.0,3.2,-1.3,0.6,83.05,0.0,0.0,0.0,0.3,38.9,20.2,285.8,1010.0,100.0,8.2,124,0.4,1,10,Overcast,cloudy,Winter,20.832736183351265,564.0,355.0,175.0,3.6,2.6,3.2,80.74,84.02,80.1,118.0,56.0,48.0,100.0,100.0,100.0
2023-02-19 14:00:00,355.0,4.2,0.8,-0.6,70.95,0.0,0.0,0.0,0.3,36.0,14.4,290.0,1009.3,100.0,20.0,147,0.5,1,10,Overcast,cloudy,Winter,14.054026663062233,534.0,564.0,355.0,3.2,3.6,2.6,83.05,80.74,84.02,124.0,118.0,56.0,100.0,100.0,100.0
2023-02-19 15:00:00,222.0,3.1,-1.2,1.1,86.71,0.0,0.0,0.0,0.3,34.6,18.4,281.5,1010.0,99.9,24.1,155,0.6,2,10,Overcast,cloudy,Winter,5.926682682707466,355.0,534.0,564.0,4.2,3.2,3.6,70.95,83.05,80.74,147.0,124.0,118.0,100.0,100.0,100.0
2023-02-19 16:00:00,267.0,3.6,-0.8,0.0,77.31,0.0,0.0,0.0,0.3,35.6,20.2,290.4,1010.0,99.9,24.1,113,0.4,1,10,Overcast,cloudy,Winter,-3.073934876512168,222.0,355.0,534.0,3.1,4.2,3.2,86.71,70.95,83.05,155.0,147.0,124.0,99.9,100.0,100.0
2023-02-19 17:00:00,12.0,3.1,-0.3,-0.5,77.21,0.0,0.0,0.0,0.2,38.2,14.0,304.0,1011.4,94.5,15.5,84,0.3,1,10,Overcast,cloudy,Winter,-12.535039401833167,267.0,222.0,355.0,3.6,3.1,4.2,77.31,86.71,70.95,113.0,155.0,147.0,99.9,99.9,100.0
2023-02-19 18:00:00,0.0,2.6,-1.7,0.0,82.98,0.0,0.0,0.0,0.2,32.8,17.6,294.1,1011.0,100.0,24.1,14,0.1,0,10,Overcast,cloudy,Winter,-22.077141733867276,12.0,267.0,222.0,3.1,3.6,3.1,77.21,77.31,86.71,84.0,113.0,155.0,94.5,99.9,99.9
2023-02-20 09:00:00,75.0,0.3,-5.2,-2.9,79.08,0.0,0.0,0.0,0.0,39.2,22.0,270.7,1018.0,85.9,24.1,79,0.3,1,10,Partially cloudy,partly-cloudy-day,Winter,25.32830198795133,34.0,3.0,0.0,-0.1,-0.7,-0.8,84.97,82.55,81.92,7.0,0.0,0.0,100.0,93.7,80.5
2023-02-20 10:00:00,65.0,1.1,-4.2,-2.7,75.77,0.0,0.0,0.0,0.0,39.2,22.0,263.6,1018.0,85.5,24.1,204,0.7,2,10,Partially cloudy,partly-cloudy-day,Winter,28.292955555154013,75.0,34.0,3.0,0.3,-0.1,-0.7,79.08,84.97,82.55,79.0,7.0,0.0,85.9,100.0,93.7
2023-02-20 11:00:00,89.0,2.6,-2.1,-2.9,66.92,0.0,0.0,0.0,0.0,45.0,21.6,270.0,1017.1,51.1,32.2,279,1.0,3,10,Partially cloudy,partly-cloudy-day,Winter,28.54807745706095,65.0,75.0,34.0,1.1,0.3,-0.1,75.77,79.08,84.97,204.0,79.0,7.0,85.5,85.9,100.0
2023-02-20 12:00:00,132.0,3.4,-1.8,-2.5,65.28,0.0,0.0,0.0,0.0,50.0,27.0,265.2,1016.0,93.9,24.1,380,1.4,4,10,Overcast,cloudy,Winter,26.058891753229116,89.0,65.0,75.0,2.6,1.1,0.3,66.92,75.77,79.08,279.0,204.0,79.0,51.1,85.5,85.9
2023-02-20 13:00:00,137.0,4.1,-1.2,-2.9,60.32,0.0,0.0,0.0,0.0,55.1,30.2,269.6,1015.0,94.1,24.1,382,1.4,4,10,Overcast,cloudy,Winter,21.150386530717455,132.0,89.0,65.0,3.4,2.6,1.1,65.28,66.92,75.77,380.0,279.0,204.0,93.9,51.1,85.5
2023-02-20 14:00:00,124.0,4.3,-0.8,-3.2,57.9,0.0,0.0,0.0,0.0,63.0,29.6,260.0,1013.1,82.2,32.2,227,0.8,2,10,Partially cloudy,partly-cloudy-day,Winter,14.34877079547953,137.0,132.0,89.0,4.1,3.4,2.6,60.32,65.28,66.92,382.0,380.0,279.0,94.1,93.9,51.1
2023-02-20 15:00:00,79.0,4.1,-1.1,-2.9,60.32,0.0,0.0,0.0,0.0,57.6,29.2,257.0,1013.0,99.8,23.4,145,0.5,1,10,Overcast,cloudy,Winter,6.202033327378898,124.0,137.0,132.0,4.3,4.1,3.4,57.9,60.32,65.28,227.0,382.0,380.0,82.2,94.1,93.9
2023-02-20 16:00:00,28.0,3.5,-1.7,-2.1,66.76,0.0,0.0,0.1,0.1,57.6,27.4,242.6,1011.0,100.0,11.0,70,0.3,1,10,Overcast,snow,Winter,-2.8118401959643253,79.0,124.0,137.0,4.1,4.3,4.1,60.32,57.9,60.32,145.0,227.0,382.0,99.8,82.2,94.1
2023-02-20 17:00:00,8.0,2.7,-2.0,0.2,83.72,0.0,0.0,0.1,0.2,54.0,21.2,244.0,1009.1,100.0,10.0,30,0.1,0,10,Overcast,snow,Winter,-12.278805228851857,28.0,79.0,124.0,3.5,4.1,4.3,66.76,60.32,57.9,70.0,145.0,227.0,100.0,99.8,82.2
2023-02-21 09:00:00,138.0,7.2,2.7,4.0,80.11,0.0,0.0,0.0,0.0,60.8,32.0,276.2,1003.0,100.0,24.1,36,0.1,0,10,Overcast,cloudy,Winter,25.68118985661297,44.0,3.0,0.0,6.6,6.9,7.0,82.96,78.94,81.78,2.0,0.0,0.0,88.9,99.1,98.0
2023-02-21 10:00:00,571.0,7.7,3.0,3.1,72.66,0.0,0.0,0.0,0.0,69.8,38.2,287.4,1003.0,79.7,13.9,63,0.2,1,10,Partially cloudy,partly-cloudy-day,Winter,28.654131256941813,138.0,44.0,3.0,7.2,6.6,6.9,80.11,82.96,78.94,36.0,2.0,0.0,100.0,88.9,99.1
2023-02-21 11:00:00,782.0,7.8,3.9,1.0,62.03,0.0,0.0,0.0,0.0,71.6,28.4,290.0,1003.3,94.5,32.2,324,1.2,3,10,Overcast,cloudy,Winter,28.905415222057254,571.0,138.0,44.0,7.7,7.2,6.6,72.66,80.11,82.96,63.0,36.0,2.0,79.7,100.0,88.9
