Datetime,generation,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,season,sunheight
2022-08-01 09:00:00,77.0,16.5,16.5,15.2,92.36,0.0,0.0,0.0,0.0,20.9,7.2,259.0,1011.7,100.0,9.6,72,0.3,1,10,Overcast,cloudy,Summer,53.236210718536626
2022-08-01 10:00:00,120.0,17.8,17.8,15.9,88.64,0.0,0.0,0.0,0.0,19.4,10.1,276.3,1012.0,99.5,24.1,119,0.4,1,10,Overcast,cloudy,Summer,57.207254942506395
2022-08-01 11:00:00,94.0,18.1,18.1,16.2,88.67,0.0,0.0,0.0,0.0,23.4,12.2,282.9,1012.0,100.0,24.1,174,0.6,2,10,Overcast,cloudy,Summer,57.038413417922236
2022-08-01 12:00:00,211.0,18.2,18.2,14.9,81.48,0.0,0.0,0.0,0.0,26.6,7.2,294.0,1012.4,100.0,6.7,266,1.0,3,10,Overcast,cloudy,Summer,52.78823430105812
2022-08-01 13:00:00,170.0,18.9,18.9,16.0,83.26,0.0,0.0,0.0,0.0,29.2,15.5,296.8,1013.0,100.0,24.1,323,1.2,3,10,Overcast,cloudy,Summer,45.69549258795093
2022-08-01 14:00:00,146.0,18.7,18.7,15.9,83.77,0.0,0.0,0.0,0.0,29.5,15.1,294.0,1013.0,100.0,24.1,360,1.3,4,10,Overcast,cloudy,Summer,37.029328989620765
2022-08-01 15:00:00,227.0,19.3,19.3,15.8,80.18,0.0,0.0,0.0,0.0,28.4,16.9,294.0,1013.0,100.0,24.1,330,1.2,3,10,Overcast,cloudy,Summer,27.637878021878667
2022-08-01 16:00:00,434.0,19.1,19.1,15.7,80.67,0.0,0.0,0.0,0.0,32.4,14.8,300.8,1013.0,99.9,24.1,362,1.3,4,10,Overcast,cloudy,Summer,18.061074313578576
2022-08-01 17:00:00,326.0,18.6,18.6,15.8,83.76,0.0,0.0,0.0,0.0,28.1,13.7,303.9,1013.0,98.1,24.1,341,1.2,3,10,Overcast,cloudy,Summer,8.693574028990824
2022-08-01 18:00:00,295.0,18.9,18.9,15.5,80.64,0.0,0.0,0.0,0.0,25.2,5.2,322.0,1013.7,90.0,10.0,264,1.0,3,10,Partially cloudy,partly-cloudy-day,Summer,-0.10812631772579485
2022-08-01 19:00:00,146.0,18.5,18.5,15.1,80.59,0.0,0.0,0.0,0.0,22.7,8.6,314.9,1014.0,97.2,24.1,161,0.6,2,10,Overcast,cloudy,Summer,-7.982208045871794
2022-08-01 20:00:00,26.0,18.1,18.1,15.3,83.71,0.0,0.0,0.0,0.0,16.2,7.9,312.0,1014.0,96.5,24.1,79,0.3,1,10,Overcast,cloudy,Summer,-14.490850523379144
2022-08-01 21:00:00,11.0,18.0,18.0,15.9,87.36,0.311,100.0,0.0,0.0,14.8,2.0,30.0,1014.0,85.5,10.0,22,0.1,0,10,"Rain, Partially cloudy",rain,Summer,-19.175834289596565
2022-08-02 07:00:00,17.0,14.8,14.8,13.9,94.34,0.0,0.0,0.0,0.0,11.5,6.5,317.2,1016.0,59.4,24.1,40,0.1,0,10,Partially cloudy,partly-cloudy-day,Summer,37.55748494023529
2022-08-02 08:00:00,49.0,16.6,16.6,14.7,88.54,0.0,0.0,0.0,0.0,15.1,7.9,319.0,1016.0,43.5,24.1,179,0.6,2,10,Partially cloudy,partly-cloudy-day,Summer,46.11351869664415
2022-08-02 09:00:00,99.0,18.0,18.0,16.7,91.93,0.0,0.0,0.0,0.0,18.4,3.6,278.0,1016.2,34.5,10.0,321,1.2,3,10,Partially cloudy,partly-cloudy-day,Summer,53.008688217398856
2022-08-02 10:00:00,129.0,19.9,19.9,15.5,75.78,0.0,0.0,0.0,0.0,20.5,10.4,333.8,1017.0,31.9,24.1,473,1.7,5,10,Partially cloudy,partly-cloudy-day,Summer,56.95702993903696
2022-08-02 11:00:00,191.0,21.1,21.1,14.6,66.41,0.0,0.0,0.0,0.0,23.8,12.2,337.2,1016.0,49.6,24.1,633,2.3,6,10,Partially cloudy,partly-cloudy-day,Summer,56.783952454971725
2022-08-02 12:00:00,259.0,23.2,23.2,13.2,53.27,0.0,0.0,0.0,0.0,28.1,12.8,338.0,1016.1,44.5,15.5,753,2.7,8,10,Partially cloudy,partly-cloudy-day,Summer,52.54885420097056
2022-08-02 13:00:00,169.0,23.3,23.3,13.5,54.08,0.0,0.0,0.0,0.0,32.4,16.9,332.1,1016.0,42.1,24.1,821,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,45.475011973061406
2022-08-02 14:00:00,167.0,24.1,24.1,12.2,47.34,0.0,0.0,0.0,0.0,33.1,17.3,340.6,1016.0,79.9,24.1,841,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,36.82203279091267
2022-08-02 15:00:00,192.0,25.5,25.5,13.1,46.23,0.0,0.0,0.0,0.0,36.7,11.2,350.0,1015.8,71.1,32.2,812,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,27.436423183833917
2022-08-02 16:00:00,183.0,25.0,25.0,12.3,45.15,0.0,0.0,0.0,0.0,33.8,17.3,345.5,1016.0,81.8,24.1,726,2.6,7,10,Partially cloudy,partly-cloudy-day,Summer,17.859056755575818
2022-08-02 17:00:00,288.0,25.3,25.3,12.2,44.06,0.0,0.0,0.0,0.0,32.8,17.6,350.7,1016.0,60.1,24.1,629,2.3,6,10,Partially cloudy,partly-cloudy-day,Summer,8.485827291604945
2022-08-02 18:00:00,99.0,25.1,25.1,13.2,47.66,0.0,0.0,0.0,0.0,32.8,12.8,356.0,1015.7,34.5,32.2,488,1.8,5,10,Partially cloudy,partly-cloudy-day,Summer,-0.32536630145616335
2022-08-02 19:00:00,115.0,24.3,24.3,12.9,48.97,0.0,0.0,0.0,0.0,30.2,14.4,350.7,1016.0,55.3,24.1,330,1.2,3,10,Partially cloudy,partly-cloudy-day,Summer,-8.212005799948152
2022-08-02 20:00:00,58.0,23.0,23.0,13.3,54.36,0.0,0.0,0.0,0.0,27.0,10.1,348.5,1016.0,15.8,24.1,168,0.6,2,10,Clear,clear-day,Summer,-14.733547134061494
2022-08-02 21:00:00,13.0,20.7,20.7,14.5,67.74,0.0,0.0,0.0,0.0,17.6,5.2,323.0,1017.0,38.9,15.5,33,0.1,0,10,Partially cloudy,partly-cloudy-day,Summer,-19.429062244476583
2022-08-03 07:00:00,28.0,14.4,14.4,12.1,86.07,0.0,0.0,0.0,0.0,8.6,4.7,339.3,1019.0,33.1,24.1,42,0.2,0,10,Partially cloudy,partly-cloudy-day,Summer,37.36842419099931
2022-08-03 08:00:00,97.0,16.9,16.9,13.5,80.37,0.0,0.0,0.0,0.0,9.7,5.4,331.3,1019.0,55.2,24.1,180,0.6,2,10,Partially cloudy,partly-cloudy-day,Summer,45.907375308512165
2022-08-03 09:00:00,269.0,19.5,19.5,13.8,69.92,0.0,0.0,0.0,0.0,16.2,5.6,348.0,1019.5,0.0,15.5,342,1.2,3,10,Clear,clear-day,Summer,52.7774442927858
2022-08-03 10:00:00,473.0,21.0,21.0,13.1,60.62,0.0,0.0,0.0,0.0,18.4,9.4,354.3,1020.0,0.0,24.1,502,1.8,5,10,Clear,clear-day,Summer,56.70234262396942
2022-08-03 11:00:00,599.0,22.6,22.6,12.7,53.55,0.0,0.0,0.0,0.0,22.0,11.5,4.5,1019.0,0.0,24.1,643,2.3,6,10,Clear,clear-day,Summer,56.52433874200743
2022-08-03 12:00:00,595.0,23.7,23.7,12.3,48.62,0.0,0.0,0.0,0.0,24.8,7.2,349.0,1019.4,34.5,32.2,750,2.7,8,10,Partially cloudy,partly-cloudy-day,Summer,52.30389043184793
2022-08-03 13:00:00,557.0,24.8,24.8,11.7,43.92,0.0,0.0,0.0,0.0,30.6,15.8,0.6,1019.0,38.1,24.1,812,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,45.24885664795777
2022-08-03 14:00:00,546.0,25.5,25.5,10.9,39.95,0.0,0.0,0.0,0.0,31.0,15.8,355.7,1019.0,41.9,24.1,832,3.0,8,10,Partially cloudy,partly-cloudy-day,Summer,36.60915031304182
2022-08-03 15:00:00,531.0,26.0,26.0,10.9,38.9,0.0,0.0,0.0,0.0,31.0,12.8,10.0,1018.6,60.0,32.2,809,2.9,8,10,Partially cloudy,partly-cloudy-day,Summer,27.22950349327399
