time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20200128:1330,0.0,0.0,0.0,0.0,0.0,17.07,2.62,0.0
20200128:1430,0.0,0.0,0.0,0.0,0.0,15.77,2.48,0.0
20200128:1530,0.0,0.0,0.0,0.0,0.0,14.44,2.48,0.0
20200128:1630,0.0,0.0,0.0,0.0,0.0,13.38,2.41,0.0
20200128:1730,0.0,0.0,0.0,0.0,0.0,12.61,2.28,0.0
20200128:1830,0.0,0.0,0.0,0.0,0.0,11.83,2.14,0.0
20200128:1930,0.0,0.0,0.0,0.0,0.0,10.95,2.14,0.0
20200128:2030,0.0,0.0,0.0,0.0,0.0,10.12,2.0,0.0
20200128:2130,0.0,0.0,0.0,0.0,0.0,9.37,1.93,0.0
20200128:2230,0.0,0.0,0.0,0.0,0.0,8.86,1.86,0.0
20200128:2330,0.0,0.0,0.0,0.0,0.0,8.6,1.86,0.0
20200129:0030,0.0,0.0,0.0,0.0,0.0,8.17,1.93,0.0
20200129:0130,0.0,0.0,0.0,0.0,-5.4,7.89,1.93,0.0
20200129:0230,101.43,103.28,39.2,0.95,7.11,7.88,1.93,0.0
20200129:0330,290.92,262.94,86.56,3.08,18.89,9.9,1.45,0.0
20200129:0430,500.6,477.95,131.31,5.79,29.49,14.66,1.59,0.0
20200129:0530,592.53,575.37,163.68,7.35,38.15,17.81,1.72,0.0
20200129:0630,667.75,680.54,196.75,8.86,43.76,19.09,0.34,0.0
20200129:0730,702.06,691.75,210.37,9.16,45.15,20.29,2.0,0.0
20200129:0830,679.02,697.38,170.69,8.67,41.95,20.79,2.14,0.0
20200129:0930,613.58,627.59,150.18,7.54,34.96,21.13,2.14,0.0
20200129:1030,458.0,449.0,124.22,5.27,25.4,21.22,2.07,0.0
20200129:1130,255.8,240.9,89.01,2.68,14.26,20.88,1.93,0.0
20200129:1230,4.22,0.0,14.5,0.21,2.14,20.19,1.79,0.0
20200129:1330,0.0,0.0,0.0,0.0,0.0,18.25,2.41,0.0
20200129:1430,0.0,0.0,0.0,0.0,0.0,16.07,2.62,0.0
20200129:1530,0.0,0.0,0.0,0.0,0.0,14.65,2.62,0.0
20200129:1630,0.0,0.0,0.0,0.0,0.0,13.52,2.55,0.0
20200129:1730,0.0,0.0,0.0,0.0,0.0,12.67,2.55,0.0
20200129:1830,0.0,0.0,0.0,0.0,0.0,11.81,2.48,0.0
20200129:1930,0.0,0.0,0.0,0.0,0.0,11.03,2.21,0.0
20200129:2030,0.0,0.0,0.0,0.0,0.0,10.08,2.07,0.0
20200129:2130,0.0,0.0,0.0,0.0,0.0,9.19,1.93,0.0
20200129:2230,0.0,0.0,0.0,0.0,0.0,8.42,2.0,0.0
20200129:2330,0.0,0.0,0.0,0.0,0.0,7.72,1.93,0.0
20200130:0030,0.0,0.0,0.0,0.0,0.0,7.14,2.0,0.0
20200130:0130,0.0,0.0,0.0,0.0,-5.32,6.7,2.07,0.0
20200130:0230,130.31,129.84,46.84,1.14,7.21,6.38,2.07,0.0
20200130:0330,381.68,359.0,96.68,3.92,19.02,8.75,1.38,0.0
20200130:0430,569.52,581.65,120.14,6.59,29.66,14.54,1.31,0.0
20200130:0530,691.81,754.42,133.37,8.67,38.36,18.35,1.31,0.0
20200130:0630,732.02,814.24,156.95,9.7,44.01,19.71,0.69,0.0
20200130:0730,771.22,867.39,148.81,10.16,45.43,20.31,1.45,0.0
20200130:0830,740.0,825.45,138.49,9.54,42.22,20.93,1.79,0.0
20200130:0930,645.94,695.38,128.74,7.95,35.2,21.25,2.07,0.0
20200130:1030,488.72,498.95,112.69,5.59,25.62,21.25,2.34,0.0
20200130:1130,270.27,263.92,83.08,2.8,14.45,20.85,2.48,0.0
20200130:1230,56.43,84.67,18.78,0.42,2.31,19.94,2.28,0.0
20200130:1330,0.0,0.0,0.0,0.0,0.0,17.61,2.62,0.0
20200130:1430,0.0,0.0,0.0,0.0,0.0,15.6,2.62,0.0
20200130:1530,0.0,0.0,0.0,0.0,0.0,14.22,2.48,0.0
20200130:1630,0.0,0.0,0.0,0.0,0.0,13.01,2.28,0.0
20200130:1730,0.0,0.0,0.0,0.0,0.0,11.88,2.34,0.0
20200130:1830,0.0,0.0,0.0,0.0,0.0,10.96,2.55,0.0
20200130:1930,0.0,0.0,0.0,0.0,0.0,10.56,2.41,0.0
20200130:2030,0.0,0.0,0.0,0.0,0.0,9.98,2.41,0.0
20200130:2130,0.0,0.0,0.0,0.0,0.0,9.33,2.34,0.0
20200130:2230,0.0,0.0,0.0,0.0,0.0,8.6,2.21,0.0
20200130:2330,0.0,0.0,0.0,0.0,0.0,7.89,2.14,0.0
20200131:0030,0.0,0.0,0.0,0.0,0.0,7.27,2.07,0.0
20200131:0130,0.0,0.0,0.0,0.0,-5.24,6.73,2.07,0.0
20200131:0230,132.27,129.08,49.7,1.18,7.32,6.24,2.0,0.0
20200131:0330,380.65,355.85,97.95,3.93,19.16,8.21,1.24,0.0
20200131:0430,572.66,580.9,121.7,6.63,29.83,13.42,1.24,0.0
20200131:0530,695.28,754.25,135.51,8.73,38.58,16.93,1.1,0.0
20200131:0630,743.82,862.78,142.83,10.04,44.27,18.86,0.07,0.0
20200131:0730,782.06,890.32,143.96,10.36,45.71,20.2,1.38,0.0
20200131:0830,749.88,836.36,139.85,9.69,42.49,21.16,2.0,0.0
20200131:0930,655.34,704.9,130.28,8.09,35.45,21.68,2.41,0.0
20200131:1030,496.54,508.37,113.51,5.71,25.84,21.77,2.62,0.0
20200131:1130,275.81,270.12,84.22,2.88,14.64,21.4,2.69,0.0
20200131:1230,57.0,84.83,19.42,0.44,2.48,20.47,2.34,0.0
20200131:1330,0.0,0.0,0.0,0.0,0.0,18.15,2.62,0.0
20200131:1430,0.0,0.0,0.0,0.0,0.0,15.94,2.62,0.0
20200131:1530,0.0,0.0,0.0,0.0,0.0,14.45,2.62,0.0
20200131:1630,0.0,0.0,0.0,0.0,0.0,13.27,2.55,0.0
20200131:1730,0.0,0.0,0.0,0.0,0.0,12.26,2.41,0.0
20200131:1830,0.0,0.0,0.0,0.0,0.0,11.31,2.28,0.0
20200131:1930,0.0,0.0,0.0,0.0,0.0,10.3,2.07,0.0
20200131:2030,0.0,0.0,0.0,0.0,0.0,9.42,2.07,0.0
20200131:2130,0.0,0.0,0.0,0.0,0.0,8.73,2.14,0.0
20200131:2230,0.0,0.0,0.0,0.0,0.0,8.18,2.21,0.0
20200131:2330,0.0,0.0,0.0,0.0,0.0,7.69,2.14,0.0
20200201:0030,0.0,0.0,0.0,0.0,0.0,7.21,2.07,0.0
20200201:0130,0.0,0.0,0.0,0.0,-5.15,6.81,2.14,0.0
20200201:0230,133.6,130.3,50.23,1.21,7.43,6.47,2.14,0.0
20200201:0330,382.29,357.85,97.96,3.97,19.3,8.61,1.45,0.0
20200201:0430,572.28,582.21,121.56,6.67,30.01,14.48,1.45,0.0
20200201:0530,698.59,754.78,135.4,8.76,38.8,18.31,1.72,0.0
20200201:0630,749.05,857.25,142.89,10.02,44.53,20.05,0.69,0.0
20200201:0730,758.23,883.13,144.52,10.33,45.99,20.94,0.48,0.0
20200201:0830,726.45,829.38,140.14,9.66,42.77,21.65,0.83,0.0
20200201:0930,636.06,698.33,130.66,8.07,35.7,22.04,1.03,0.0
20200201:1030,485.48,504.05,113.88,5.71,26.06,22.13,1.24,0.0
20200201:1130,272.45,268.34,84.5,2.9,14.83,21.84,1.59,0.0
20200201:1230,55.91,82.64,19.93,0.46,2.65,21.05,1.72,0.0
20200201:1330,0.0,0.0,0.0,0.0,0.0,18.66,2.76,0.0
20200201:1430,0.0,0.0,0.0,0.0,0.0,16.34,2.83,0.0
20200201:1530,0.0,0.0,0.0,0.0,0.0,14.96,2.83,0.0
20200201:1630,0.0,0.0,0.0,0.0,0.0,13.88,2.76,0.0
20200201:1730,0.0,0.0,0.0,0.0,0.0,12.96,2.69,0.0
20200201:1830,0.0,0.0,0.0,0.0,0.0,12.14,2.69,0.0
20200201:1930,0.0,0.0,0.0,0.0,0.0,11.44,2.62,0.0
20200201:2030,0.0,0.0,0.0,0.0,0.0,10.74,2.69,0.0
20200201:2130,0.0,0.0,0.0,0.0,0.0,10.15,2.69,0.0
20200201:2230,0.0,0.0,0.0,0.0,0.0,9.56,2.62,0.0
20200201:2330,0.0,0.0,0.0,0.0,0.0,9.0,2.55,0.0
20200202:0030,0.0,0.0,0.0,0.0,0.0,8.47,2.41,0.0
20200202:0130,0.0,0.0,0.0,0.0,-5.05,7.99,2.41,0.0
20200202:0230,134.53,131.18,51.19,1.24,7.55,7.56,2.41,0.0
20200202:0330,385.35,360.41,98.96,4.03,19.44,9.26,1.86,0.0
20200202:0430,581.46,586.11,122.75,6.74,30.19,14.18,2.07,0.0
20200202:0530,709.48,760.49,136.67,8.86,39.02,17.87,2.14,0.0
20200202:0630,776.94,864.11,143.98,10.13,44.8,20.07,2.14,0.0
20200202:0730,782.24,890.78,145.43,10.45,46.28,21.04,1.52,0.0
20200202:0830,735.24,836.04,141.27,9.78,43.05,21.83,1.1,0.0
20200202:0930,640.86,704.89,131.49,8.17,35.95,22.35,1.1,0.0
20200202:1030,489.39,509.18,114.64,5.79,26.28,22.5,1.31,0.0
20200202:1130,275.19,271.55,85.36,2.95,15.03,22.26,1.59,0.0
20200202:1230,56.04,82.05,20.57,0.48,2.82,21.42,1.86,0.0
20200202:1330,0.0,0.0,0.0,0.0,0.0,18.72,2.9,0.0
20200202:1430,0.0,0.0,0.0,0.0,0.0,16.49,3.1,0.0
20200202:1530,0.0,0.0,0.0,0.0,0.0,15.25,3.24,0.0
20200202:1630,0.0,0.0,0.0,0.0,0.0,14.28,3.17,0.0
20200202:1730,0.0,0.0,0.0,0.0,0.0,13.37,3.1,0.0
20200202:1830,0.0,0.0,0.0,0.0,0.0,12.5,2.97,0.0
20200202:1930,0.0,0.0,0.0,0.0,0.0,11.9,2.76,0.0
20200202:2030,0.0,0.0,0.0,0.0,0.0,11.25,2.76,0.0
20200202:2130,0.0,0.0,0.0,0.0,0.0,10.61,2.69,0.0
20200202:2230,0.0,0.0,0.0,0.0,0.0,10.07,2.62,0.0
20200202:2330,0.0,0.0,0.0,0.0,0.0,9.44,2.55,0.0
20200203:0030,0.0,0.0,0.0,0.0,0.0,8.84,2.41,0.0
20200203:0130,0.0,0.0,0.0,0.0,-4.95,8.31,2.41,0.0
20200203:0230,134.43,130.92,51.57,1.26,7.67,7.87,2.41,0.0
20200203:0330,384.72,360.08,99.1,4.05,19.6,9.64,1.93,0.0
20200203:0430,581.4,585.33,122.87,6.77,30.38,14.36,2.21,0.0
20200203:0530,711.62,759.11,136.66,8.89,39.26,17.99,2.48,0.0
20200203:0630,779.0,860.87,144.03,10.14,45.07,20.55,2.62,0.0
20200203:0730,780.42,887.16,145.6,10.46,46.57,21.51,1.66,0.0
20200203:0830,732.54,832.41,141.48,9.78,43.33,22.28,1.17,0.0
20200203:0930,634.71,701.49,131.55,8.17,36.21,22.8,0.9,0.0
20200203:1030,481.39,506.17,114.57,5.8,26.5,22.96,0.62,0.0
20200203:1130,270.98,269.92,85.27,2.97,15.22,22.76,0.48,0.0
20200203:1230,54.88,80.07,20.96,0.5,2.99,22.16,0.83,0.0
20200203:1330,0.0,0.0,0.0,0.0,0.0,20.34,2.14,0.0
20200203:1430,0.0,0.0,0.0,0.0,0.0,17.51,2.62,0.0
20200203:1530,0.0,0.0,0.0,0.0,0.0,15.59,2.69,0.0
20200203:1630,0.0,0.0,0.0,0.0,0.0,14.34,2.69,0.0
20200203:1730,0.0,0.0,0.0,0.0,0.0,13.37,2.62,0.0
20200203:1830,0.0,0.0,0.0,0.0,0.0,12.52,2.55,0.0
20200203:1930,0.0,0.0,0.0,0.0,0.0,11.76,2.34,0.0
20200203:2030,0.0,0.0,0.0,0.0,0.0,11.03,2.28,0.0
20200203:2130,0.0,0.0,0.0,0.0,0.0,10.38,2.28,0.0
20200203:2230,0.0,0.0,0.0,0.0,0.0,9.78,2.21,0.0
20200203:2330,0.0,0.0,0.0,0.0,0.0,9.25,2.21,0.0
20200204:0030,0.0,0.0,0.0,0.0,0.0,8.94,2.34,0.0
20200204:0130,0.0,0.0,0.0,0.0,-4.84,8.77,2.48,0.0
20200204:0230,129.36,126.05,50.81,1.25,7.8,8.76,2.62,0.0
20200204:0330,374.46,350.77,97.88,4.0,19.75,10.82,2.14,0.0
20200204:0430,559.22,549.34,129.12,6.55,30.57,15.55,2.9,0.0
20200204:0530,699.88,741.52,135.16,8.74,39.49,18.76,2.97,0.0
20200204:0630,765.79,848.43,139.03,10.0,45.35,21.4,2.76,0.0
20200204:0730,744.85,827.65,146.67,9.93,46.87,22.95,2.21,0.0
20200204:0830,739.73,832.47,134.57,9.74,43.62,23.66,2.41,0.0
20200204:0930,606.97,606.11,167.01,7.72,36.46,24.11,2.97,0.0
20200204:1030,485.07,494.45,115.74,5.74,26.72,23.99,3.24,0.0
20200204:1130,272.4,265.84,86.59,2.98,15.41,23.63,3.24,0.0
20200204:1230,52.34,75.94,20.93,0.5,3.16,22.72,2.83,0.0
20200204:1330,0.0,0.0,0.0,0.0,0.0,20.12,3.1,0.0
20200204:1430,0.0,0.0,0.0,0.0,0.0,18.04,3.93,0.0
20200204:1530,0.0,0.0,0.0,0.0,0.0,16.8,4.34,0.0
20200204:1630,0.0,0.0,0.0,0.0,0.0,15.64,4.07,0.0
20200204:1730,0.0,0.0,0.0,0.0,0.0,14.83,3.86,0.0
20200204:1830,0.0,0.0,0.0,0.0,0.0,14.16,3.72,0.0
20200204:1930,0.0,0.0,0.0,0.0,0.0,14.23,3.59,0.0
20200204:2030,0.0,0.0,0.0,0.0,0.0,13.46,3.31,0.0
20200204:2130,0.0,0.0,0.0,0.0,0.0,13.07,3.1,0.0
20200204:2230,0.0,0.0,0.0,0.0,0.0,12.25,2.97,0.0
20200204:2330,0.0,0.0,0.0,0.0,0.0,11.53,2.76,0.0
20200205:0030,0.0,0.0,0.0,0.0,0.0,10.86,2.62,0.0
20200205:0130,0.0,0.0,0.0,0.0,-4.73,10.35,2.48,0.0
20200205:0230,111.57,102.86,52.35,1.17,7.93,9.98,2.41,0.0
20200205:0330,369.46,343.42,99.99,3.99,19.91,11.39,2.28,0.0
20200205:0430,567.3,564.97,124.14,6.67,30.77,14.67,2.41,0.0
20200205:0530,692.41,724.43,146.25,8.73,39.73,17.62,2.21,0.0
20200205:0630,755.63,838.91,145.65,10.02,45.63,19.91,1.66,0.0
20200205:0730,759.2,867.04,146.43,10.34,47.17,21.24,1.03,0.0
20200205:0830,707.98,790.93,154.86,9.6,43.91,22.27,0.76,0.0
20200205:0930,604.16,637.66,141.73,7.76,36.72,23.02,1.52,0.0
20200205:1030,449.04,433.26,132.85,5.44,26.95,23.04,2.14,0.0
20200205:1130,264.96,255.31,86.95,2.94,15.61,22.75,2.76,0.0
20200205:1230,52.99,75.23,21.89,0.52,3.34,21.77,3.1,0.0
20200205:1330,0.0,0.0,0.0,0.0,0.0,19.3,3.24,0.0
20200205:1430,0.0,0.0,0.0,0.0,0.0,17.51,3.66,0.0
20200205:1530,0.0,0.0,0.0,0.0,0.0,16.32,3.93,0.0
20200205:1630,0.0,0.0,0.0,0.0,0.0,15.33,3.93,0.0
20200205:1730,0.0,0.0,0.0,0.0,0.0,14.44,3.72,0.0
20200205:1830,0.0,0.0,0.0,0.0,0.0,13.56,3.24,0.0
20200205:1930,0.0,0.0,0.0,0.0,0.0,12.77,3.03,0.0
20200205:2030,0.0,0.0,0.0,0.0,0.0,11.89,2.76,0.0
20200205:2130,0.0,0.0,0.0,0.0,0.0,10.95,2.41,0.0
20200205:2230,0.0,0.0,0.0,0.0,0.0,9.96,2.14,0.0
20200205:2330,0.0,0.0,0.0,0.0,0.0,8.99,2.07,0.0
20200206:0030,0.0,0.0,0.0,0.0,0.0,8.08,2.0,0.0
20200206:0130,0.0,0.0,0.0,0.0,-4.62,7.27,1.93,0.0
20200206:0230,139.26,133.42,54.1,1.35,8.06,6.55,1.79,0.0
20200206:0330,390.77,366.83,101.19,4.21,20.08,9.0,1.17,0.0
20200206:0430,585.73,594.79,124.94,6.98,30.97,13.94,1.45,0.0
20200206:0530,715.54,770.18,139.26,9.13,39.98,16.76,1.59,0.0
20200206:0630,776.33,877.05,146.32,10.43,45.92,18.69,1.1,0.0
20200206:0730,780.18,903.91,147.81,10.76,47.48,20.13,0.69,0.0
20200206:0830,734.7,848.75,143.81,10.07,44.2,21.17,0.41,0.0
20200206:0930,647.15,717.17,134.02,8.46,36.98,21.82,0.69,0.0
20200206:1030,499.19,520.33,117.17,6.05,27.17,22.09,1.1,0.0
20200206:1130,285.53,281.21,88.12,3.16,15.8,21.91,1.45,0.0
20200206:1230,58.18,81.41,23.32,0.57,3.51,21.2,1.66,0.0
20200206:1330,0.0,0.0,0.0,0.0,0.0,19.03,2.55,0.0
20200206:1430,0.0,0.0,0.0,0.0,0.0,16.55,2.62,0.0
20200206:1530,0.0,0.0,0.0,0.0,0.0,14.91,2.62,0.0
20200206:1630,0.0,0.0,0.0,0.0,0.0,13.69,2.55,0.0
20200206:1730,0.0,0.0,0.0,0.0,0.0,12.61,2.55,0.0
20200206:1830,0.0,0.0,0.0,0.0,0.0,11.61,2.48,0.0
20200206:1930,0.0,0.0,0.0,0.0,0.0,10.88,2.62,0.0
20200206:2030,0.0,0.0,0.0,0.0,0.0,10.31,2.62,0.0
20200206:2130,0.0,0.0,0.0,0.0,0.0,9.76,2.62,0.0
20200206:2230,0.0,0.0,0.0,0.0,0.0,9.25,2.62,0.0
20200206:2330,0.0,0.0,0.0,0.0,0.0,8.8,2.62,0.0
20200207:0030,0.0,0.0,0.0,0.0,0.0,8.38,2.55,0.0
20200207:0130,0.0,0.0,0.0,0.0,-4.5,7.96,2.48,0.0
20200207:0230,139.76,134.18,54.47,1.38,8.21,7.56,2.41,0.0
20200207:0330,391.77,366.79,100.92,4.24,20.24,9.47,1.79,0.0
20200207:0430,584.19,592.59,124.64,6.99,31.17,14.97,1.86,0.0
20200207:0530,711.69,765.96,138.93,9.12,40.23,18.79,2.14,0.0
20200207:0630,782.02,868.86,146.38,10.39,46.22,20.9,2.41,0.0
20200207:0730,797.19,894.52,148.15,10.71,47.79,21.85,2.48,0.0
20200207:0830,756.58,839.59,144.25,10.03,44.5,22.51,2.55,0.0
20200207:0930,659.23,708.54,134.23,8.41,37.24,22.88,2.69,0.0
20200207:1030,501.98,513.19,117.07,6.02,27.39,22.9,2.97,0.0
20200207:1130,283.65,276.59,87.85,3.15,15.99,22.51,3.17,0.0
20200207:1230,56.82,78.82,23.63,0.58,3.68,21.56,2.83,0.0
20200207:1330,0.0,0.0,0.0,0.0,0.0,19.01,2.83,0.0
20200207:1430,0.0,0.0,0.0,0.0,0.0,16.83,2.9,0.0
20200207:1530,0.0,0.0,0.0,0.0,0.0,15.46,2.9,0.0
20200207:1630,0.0,0.0,0.0,0.0,0.0,14.37,2.9,0.0
20200207:1730,0.0,0.0,0.0,0.0,0.0,13.42,2.9,0.0
20200207:1830,0.0,0.0,0.0,0.0,0.0,12.57,2.9,0.0
20200207:1930,0.0,0.0,0.0,0.0,0.0,12.0,2.76,0.0
20200207:2030,0.0,0.0,0.0,0.0,0.0,11.32,2.83,0.0
20200207:2130,0.0,0.0,0.0,0.0,0.0,10.72,2.83,0.0
20200207:2230,0.0,0.0,0.0,0.0,0.0,10.07,2.76,0.0
20200207:2330,0.0,0.0,0.0,0.0,0.0,9.45,2.62,0.0
20200208:0030,0.0,0.0,0.0,0.0,0.0,8.89,2.55,0.0
20200208:0130,0.0,0.0,0.0,0.0,-4.37,8.42,2.48,0.0
20200208:0230,138.56,132.53,54.93,1.39,8.35,8.0,2.41,0.0
20200208:0330,390.52,365.24,101.68,4.26,20.42,9.93,1.86,0.0
20200208:0430,586.96,592.45,125.82,7.03,31.39,14.79,2.07,0.0
20200208:0530,718.48,768.25,140.37,9.19,40.49,18.21,2.34,0.0
20200208:0630,782.02,875.0,147.88,10.5,46.51,20.01,1.79,0.0
20200208:0730,800.38,902.17,149.43,10.84,48.11,21.32,2.14,0.0
20200208:0830,761.07,847.62,145.32,10.16,44.8,22.27,2.34,0.0
20200208:0930,664.79,716.1,135.37,8.53,37.5,22.87,2.62,0.0
20200208:1030,508.04,520.07,118.19,6.13,27.62,23.03,3.03,0.0
20200208:1130,289.04,281.88,89.16,3.23,16.19,22.67,3.38,0.0
20200208:1230,58.5,80.23,24.56,0.62,3.84,21.67,3.03,0.0
20200208:1330,0.0,0.0,0.0,0.0,0.0,18.9,3.03,0.0
20200208:1430,0.0,0.0,0.0,0.0,0.0,16.78,3.1,0.0
20200208:1530,0.0,0.0,0.0,0.0,0.0,15.46,3.17,0.0
20200208:1630,0.0,0.0,0.0,0.0,0.0,14.44,3.03,0.0
20200208:1730,0.0,0.0,0.0,0.0,0.0,13.41,2.9,0.0
20200208:1830,0.0,0.0,0.0,0.0,0.0,12.5,2.9,0.0
20200208:1930,0.0,0.0,0.0,0.0,0.0,11.87,2.76,0.0
20200208:2030,0.0,0.0,0.0,0.0,0.0,11.15,2.76,0.0
20200208:2130,0.0,0.0,0.0,0.0,0.0,10.51,2.69,0.0
20200208:2230,0.0,0.0,0.0,0.0,0.0,9.91,2.69,0.0
20200208:2330,0.0,0.0,0.0,0.0,0.0,9.41,2.69,0.0
20200209:0030,0.0,0.0,0.0,0.0,0.0,8.94,2.62,0.0
20200209:0130,0.0,0.0,0.0,0.0,-4.24,8.44,2.55,0.0
20200209:0230,142.12,135.56,56.14,1.44,8.5,7.96,2.48,0.0
20200209:0330,395.0,369.69,102.33,4.34,20.6,9.91,1.93,0.0
20200209:0430,591.27,596.44,126.29,7.11,31.6,14.8,2.21,0.0
20200209:0530,720.56,771.74,140.56,9.27,40.75,18.35,2.34,0.0
20200209:0630,786.54,871.92,147.97,10.51,46.82,20.75,2.48,0.0
20200209:0730,798.86,894.36,152.07,10.83,48.43,22.03,2.48,0.0
20200209:0830,742.93,808.91,166.16,10.05,45.1,22.95,2.07,0.0
20200209:0930,614.46,600.05,194.64,8.14,37.76,23.58,1.79,0.0
20200209:1030,458.3,424.26,161.5,5.8,27.84,23.74,1.38,0.0
20200209:1130,262.55,239.68,103.26,3.11,16.38,23.53,1.17,0.0
20200209:1230,55.5,75.23,25.34,0.62,4.01,22.87,1.24,0.0
20200209:1330,0.0,0.0,0.0,0.0,0.0,20.97,2.34,0.0
20200209:1430,0.0,0.0,0.0,0.0,0.0,18.02,2.69,0.0
20200209:1530,0.0,0.0,0.0,0.0,0.0,16.09,2.76,0.0
20200209:1630,0.0,0.0,0.0,0.0,0.0,14.75,2.76,0.0
20200209:1730,0.0,0.0,0.0,0.0,0.0,13.67,2.62,0.0
20200209:1830,0.0,0.0,0.0,0.0,0.0,12.65,2.48,0.0
20200209:1930,0.0,0.0,0.0,0.0,0.0,11.85,2.21,0.0
20200209:2030,0.0,0.0,0.0,0.0,0.0,10.9,2.0,0.0
20200209:2130,0.0,0.0,0.0,0.0,0.0,9.86,1.86,0.0
20200209:2230,0.0,0.0,0.0,0.0,0.0,9.06,1.79,0.0
20200209:2330,0.0,0.0,0.0,0.0,0.0,8.38,1.86,0.0
20200210:0030,0.0,0.0,0.0,0.0,0.0,7.84,1.86,0.0
20200210:0130,0.0,0.0,0.0,0.0,-4.11,7.37,1.86,0.0
20200210:0230,139.44,132.1,55.77,1.44,8.66,7.0,1.86,0.0
20200210:0330,384.14,363.52,101.81,4.31,20.78,10.92,0.9,0.0
20200210:0430,572.99,588.53,125.92,7.07,31.82,15.64,0.97,0.0
20200210:0530,699.42,764.92,139.27,9.23,41.01,19.37,1.31,0.0
20200210:0630,768.17,869.29,148.44,10.53,47.12,21.38,1.45,0.0
20200210:0730,787.44,896.34,150.48,10.87,48.75,22.53,1.79,0.0
20200210:0830,743.34,841.11,146.63,10.19,45.4,23.42,1.59,0.0
20200210:0930,645.86,710.69,135.87,8.56,38.03,23.95,1.38,0.0
20200210:1030,493.08,515.19,118.29,6.16,28.06,24.2,1.38,0.0
20200210:1130,281.97,278.61,89.06,3.27,16.57,24.02,1.66,0.0
20200210:1230,57.01,77.73,25.3,0.65,4.18,23.29,1.79,0.0
20200210:1330,0.0,0.0,0.0,0.0,0.0,20.7,2.83,0.0
20200210:1430,0.0,0.0,0.0,0.0,0.0,18.08,3.03,0.0
20200210:1530,0.0,0.0,0.0,0.0,0.0,16.64,3.1,0.0
20200210:1630,0.0,0.0,0.0,0.0,0.0,15.52,3.03,0.0
20200210:1730,0.0,0.0,0.0,0.0,0.0,14.5,2.97,0.0
20200210:1830,0.0,0.0,0.0,0.0,0.0,13.54,2.9,0.0
20200210:1930,0.0,0.0,0.0,0.0,0.0,12.79,2.69,0.0
20200210:2030,0.0,0.0,0.0,0.0,0.0,12.05,2.62,0.0
20200210:2130,0.0,0.0,0.0,0.0,0.0,11.3,2.48,0.0
20200210:2230,0.0,0.0,0.0,0.0,0.0,10.6,2.48,0.0
20200210:2330,0.0,0.0,0.0,0.0,0.0,10.01,2.41,0.0
20200211:0030,0.0,0.0,0.0,0.0,0.0,9.48,2.34,0.0
20200211:0130,0.0,0.0,0.0,0.0,-3.97,9.05,2.34,0.0
20200211:0230,138.53,131.93,55.98,1.46,8.82,8.74,2.34,0.0
20200211:0330,385.92,361.9,101.61,4.33,20.97,11.07,1.93,0.0
20200211:0430,578.94,585.27,125.69,7.07,32.05,16.37,2.34,0.0
20200211:0530,705.29,758.12,140.0,9.21,41.28,20.12,2.41,0.0
20200211:0630,768.85,858.82,147.81,10.46,47.43,22.64,2.34,0.0
20200211:0730,775.67,885.09,149.54,10.79,49.08,24.1,1.93,0.0
20200211:0830,729.82,830.88,145.32,10.11,45.7,25.1,1.59,0.0
20200211:0930,632.8,700.58,135.04,8.5,38.29,25.76,1.38,0.0
20200211:1030,482.42,507.24,117.54,6.11,28.29,26.02,1.38,0.0
20200211:1130,275.19,273.82,88.31,3.25,16.76,25.86,1.66,0.0
20200211:1230,55.4,75.83,25.4,0.65,4.35,25.11,1.86,0.0
20200211:1330,0.0,0.0,0.0,0.0,0.0,22.32,2.97,0.0
20200211:1430,0.0,0.0,0.0,0.0,0.0,19.75,3.1,0.0
20200211:1530,0.0,0.0,0.0,0.0,0.0,18.35,3.17,0.0
20200211:1630,0.0,0.0,0.0,0.0,0.0,17.28,3.17,0.0
20200211:1730,0.0,0.0,0.0,0.0,0.0,16.29,3.03,0.0
20200211:1830,0.0,0.0,0.0,0.0,0.0,15.38,2.97,0.0
20200211:1930,0.0,0.0,0.0,0.0,0.0,14.8,2.9,0.0
20200211:2030,0.0,0.0,0.0,0.0,0.0,14.05,2.76,0.0
20200211:2130,0.0,0.0,0.0,0.0,0.0,13.34,2.76,0.0
20200211:2230,0.0,0.0,0.0,0.0,0.0,12.72,2.69,0.0
20200211:2330,0.0,0.0,0.0,0.0,0.0,12.13,2.55,0.0
20200212:0030,0.0,0.0,0.0,0.0,0.0,11.55,2.41,0.0
20200212:0130,0.0,0.0,0.0,0.0,-3.83,11.01,2.28,0.0
20200212:0230,132.37,125.12,56.45,1.45,8.98,10.52,2.21,0.0
20200212:0330,372.96,348.97,103.13,4.27,21.16,12.52,1.59,0.0
20200212:0430,562.74,574.48,125.31,7.0,32.28,17.53,1.66,0.0
20200212:0530,683.95,747.18,139.37,9.13,41.56,21.45,1.59,0.0
20200212:0630,738.41,842.56,146.76,10.33,47.75,24.25,1.38,0.0
20200212:0730,741.28,868.79,148.39,10.65,49.41,25.56,0.83,0.0
20200212:0830,709.56,815.1,144.45,9.98,46.01,26.71,1.31,0.0
20200212:0930,621.88,687.42,134.05,8.4,38.56,27.36,1.72,0.0
