time,T2M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN
2020062705,29.06,63.94,6.69,96.44,15.77
2020062706,30.28,60.79,8.44,96.52,136.3
2020062707,32.27,54.63,9.56,96.59,320.55
2020062708,34.25,47.99,9.37,96.63,524.67
2020062709,36.12,42.01,8.74,96.63,696.17
2020062710,37.83,36.75,7.92,96.6,837.15
2020062711,39.32,32.41,7.02,96.52,901.5
2020062712,40.51,29.23,6.1,96.44,936.67
2020062713,41.3,27.16,5.23,96.36,738.03
2020062714,41.72,25.95,4.85,96.28,771.67
2020062715,41.64,25.51,4.95,96.24,622.95
2020062716,41.09,25.83,5.21,96.21,420.38
2020062717,40.07,27.06,5.57,96.22,201.48
2020062718,38.36,30.19,5.0,96.25,40.95
2020062719,36.55,34.37,4.84,96.31,0.0
2020062720,35.84,36.12,5.94,96.37,0.0
2020062721,35.01,38.34,6.75,96.41,0.0
2020062722,34.25,40.54,7.81,96.44,0.0
2020062723,33.29,44.0,8.76,96.46,0.0
2020062800,31.91,50.41,9.14,96.45,0.0
2020062801,30.79,56.45,8.72,96.43,0.0
2020062802,30.1,60.42,8.08,96.41,0.0
2020062803,29.66,62.91,7.37,96.4,0.0
2020062804,29.29,64.83,6.69,96.42,0.0
2020062805,29.11,65.95,6.43,96.45,14.32
2020062806,30.16,62.22,7.75,96.51,131.9
2020062807,32.02,54.56,8.29,96.55,319.02
2020062808,34.17,45.37,8.55,96.56,525.15
2020062809,36.39,37.82,8.75,96.54,706.05
2020062810,38.38,32.94,8.68,96.49,839.33
2020062811,39.98,29.71,8.45,96.42,914.75
2020062812,41.19,27.41,8.16,96.33,976.85
2020062813,41.96,25.95,7.95,96.25,921.03
2020062814,42.33,25.12,7.52,96.18,805.47
2020062815,42.23,24.84,7.1,96.13,639.22
2020062816,41.59,25.4,6.81,96.12,436.9
2020062817,40.44,26.98,6.57,96.14,212.5
2020062818,38.78,30.11,5.53,96.19,40.6
2020062819,36.98,34.58,5.02,96.26,0.0
2020062820,36.13,37.26,5.82,96.33,0.0
2020062821,35.29,40.03,6.24,96.38,0.0
2020062822,34.55,42.76,6.64,96.4,0.0
2020062823,33.85,46.19,7.34,96.39,0.0
2020062900,33.17,51.05,8.27,96.38,0.0
2020062901,32.32,56.56,8.59,96.39,0.0
2020062902,31.54,60.85,7.99,96.39,0.0
2020062903,30.92,63.92,7.37,96.41,0.0
2020062904,30.38,66.6,6.9,96.43,0.0
2020062905,30.1,68.38,6.66,96.47,15.55
2020062906,30.98,65.46,7.55,96.51,143.8
2020062907,32.64,58.79,7.63,96.56,341.77
2020062908,34.5,51.18,6.97,96.61,557.72
2020062909,36.32,43.96,6.15,96.61,728.72
2020062910,38.14,37.23,5.51,96.57,854.08
2020062911,39.79,31.82,4.93,96.52,935.75
2020062912,41.03,28.15,4.23,96.46,980.22
2020062913,41.79,25.91,3.5,96.38,913.45
2020062914,42.13,24.61,3.19,96.32,804.85
2020062915,42.12,24.03,3.18,96.26,643.9
2020062916,41.66,23.99,3.21,96.22,439.62
2020062917,40.78,24.72,3.31,96.23,207.12
2020062918,39.11,27.56,2.7,96.28,39.97
2020062919,36.96,31.73,2.65,96.36,0.0
2020062920,36.19,32.99,3.2,96.42,0.0
2020062921,35.48,34.85,3.73,96.48,0.0
2020062922,34.74,37.3,4.16,96.49,0.0
2020062923,34.01,40.21,4.39,96.47,0.0
2020063000,33.3,43.43,4.33,96.44,0.0
2020063001,32.62,46.68,4.12,96.41,0.0
2020063002,31.97,49.83,4.14,96.4,0.0
2020063003,31.3,52.96,4.22,96.41,0.0
2020063004,30.67,56.02,4.3,96.45,0.0
2020063005,30.4,57.84,4.73,96.51,16.33
2020063006,31.89,53.53,5.31,96.58,141.2
2020063007,34.7,44.02,5.11,96.62,322.55
2020063008,37.35,35.19,3.8,96.64,516.28
2020063009,39.42,29.83,2.48,96.64,671.42
2020063010,41.08,26.45,1.76,96.59,815.65
2020063011,42.39,24.13,1.62,96.53,893.17
2020063012,43.41,22.44,1.83,96.43,907.75
2020063013,44.06,21.34,2.26,96.34,870.0
2020063014,44.31,20.83,2.71,96.25,757.08
2020063015,43.86,21.23,3.09,96.19,554.3
2020063016,43.1,22.18,3.49,96.16,357.0
2020063017,41.94,24.05,3.65,96.16,167.1
2020063018,40.65,26.99,2.74,96.2,35.67
2020063019,39.28,31.26,1.77,96.24,0.0
2020063020,38.56,33.75,1.64,96.29,0.0
2020063021,37.95,35.84,1.51,96.34,0.0
2020063022,37.24,38.09,1.35,96.35,0.0
2020063023,36.45,41.73,1.29,96.33,0.0
2020070100,35.29,48.4,1.44,96.33,0.0
2020070101,34.03,55.84,1.75,96.32,0.0
2020070102,33.2,58.23,2.13,96.33,0.0
2020070103,32.46,59.52,2.63,96.37,0.0
2020070104,31.7,62.03,2.82,96.42,0.0
2020070105,31.16,62.73,3.34,96.47,9.27
2020070106,31.56,60.35,4.62,96.54,81.12
2020070107,32.49,56.59,5.6,96.62,190.8
2020070108,33.69,52.35,5.62,96.65,315.9
2020070109,35.16,47.77,4.89,96.63,555.03
2020070110,36.47,44.11,4.21,96.58,778.75
2020070111,37.43,41.79,3.95,96.52,850.7
2020070112,37.97,40.59,4.0,96.44,933.95
2020070113,38.39,39.83,4.12,96.38,866.9
2020070114,38.62,39.32,3.96,96.31,726.53
2020070115,38.74,38.67,3.7,96.25,539.95
2020070116,38.5,38.77,3.64,96.21,331.83
2020070117,37.58,41.73,3.71,96.21,156.43
2020070118,35.97,47.13,4.19,96.23,33.88
2020070119,34.36,52.65,5.43,96.26,0.0
2020070120,33.28,56.86,6.46,96.3,0.0
2020070121,32.43,60.5,6.84,96.35,0.0
2020070122,31.74,63.57,6.81,96.37,0.0
2020070123,31.19,66.02,6.64,96.37,0.0
2020070200,30.73,68.09,6.16,96.34,0.0
2020070201,30.28,70.34,5.61,96.32,0.0
2020070202,30.02,71.57,5.2,96.31,0.0
2020070203,29.87,72.27,4.97,96.32,0.0
2020070204,29.73,72.83,4.69,96.34,0.0
2020070205,29.7,72.66,4.62,96.38,14.38
2020070206,30.4,68.72,5.25,96.42,132.55
2020070207,32.0,59.51,6.01,96.45,320.52
2020070208,33.92,50.66,5.86,96.47,522.58
2020070209,35.7,44.61,4.87,96.48,706.97
2020070210,37.2,40.29,3.9,96.45,827.9
2020070211,38.38,37.19,3.33,96.38,910.92
2020070212,39.18,35.16,3.07,96.29,941.95
2020070213,39.62,33.93,3.0,96.2,887.83
2020070214,39.8,33.17,3.09,96.13,772.15
2020070215,39.66,32.81,3.38,96.07,614.28
2020070216,39.18,33.44,4.01,96.04,422.62
2020070217,38.14,36.16,4.94,96.04,195.75
2020070218,36.37,41.63,6.15,96.08,35.65
2020070219,34.51,48.53,7.6,96.15,0.0
2020070220,33.16,54.43,8.14,96.23,0.0
2020070221,32.2,59.02,7.75,96.28,0.0
2020070222,31.5,62.38,7.24,96.31,0.0
2020070223,30.99,64.71,6.67,96.3,0.0
2020070300,30.6,66.39,6.08,96.28,0.0
2020070301,30.32,67.19,5.77,96.25,0.0
2020070302,30.14,67.43,5.4,96.24,0.0
2020070303,30.0,67.57,5.02,96.23,0.0
2020070304,29.83,67.92,4.67,96.24,0.0
2020070305,29.9,67.42,4.82,96.27,14.45
2020070306,31.3,61.7,5.92,96.31,136.62
2020070307,33.8,52.43,7.01,96.35,328.77
2020070308,36.07,45.6,6.55,96.37,543.53
2020070309,38.03,40.36,5.54,96.37,724.2
2020070310,39.71,36.18,4.51,96.35,858.6
2020070311,41.24,32.74,3.63,96.3,934.22
2020070312,42.23,30.3,2.83,96.22,964.28
2020070313,42.8,28.52,2.18,96.12,899.45
2020070314,43.07,27.08,1.96,96.03,779.72
2020070315,43.11,26.05,1.99,95.96,613.75
2020070316,42.74,25.76,1.89,95.9,415.73
2020070317,41.92,26.53,1.98,95.89,212.05
2020070318,40.02,32.24,2.08,95.92,45.85
2020070319,38.39,35.98,3.81,95.96,0.0
2020070320,36.95,41.37,5.58,96.03,0.0
2020070321,35.47,46.88,6.58,96.08,0.0
2020070322,34.23,51.04,7.12,96.11,0.0
2020070323,33.15,54.22,7.13,96.12,0.0
2020070400,32.32,56.24,6.83,96.11,0.0
2020070401,31.71,57.42,6.2,96.08,0.0
2020070402,31.25,58.2,5.3,96.06,0.0
2020070403,30.93,58.83,4.52,96.06,0.0
2020070404,30.61,59.84,4.24,96.11,0.0
2020070405,30.36,61.23,4.76,96.17,12.77
2020070406,31.7,56.7,5.59,96.22,117.72
2020070407,34.42,47.88,6.0,96.26,283.58
2020070408,37.17,39.92,5.36,96.25,466.77
2020070409,39.39,34.2,4.41,96.24,652.88
2020070410,41.11,30.55,3.73,96.2,836.6
2020070411,42.46,28.15,3.35,96.13,866.58
2020070412,43.42,26.52,3.09,96.04,889.85
2020070413,43.88,25.52,2.72,95.94,854.5
2020070414,43.98,24.7,2.44,95.86,735.15
2020070415,43.67,24.37,2.56,95.78,573.42
2020070416,42.61,25.35,3.0,95.74,316.3
2020070417,41.62,26.97,3.8,95.73,145.2
2020070418,40.07,30.69,4.56,95.75,30.12
2020070419,38.28,36.42,5.73,95.78,0.0
2020070420,36.83,42.03,6.83,95.85,0.0
2020070421,35.53,46.69,7.1,95.96,0.0
2020070422,34.34,50.94,7.62,96.04,0.0
2020070423,33.15,54.9,8.33,96.12,0.0
2020070500,32.07,58.59,8.47,96.16,0.0
2020070501,31.19,62.26,8.15,96.17,0.0
2020070502,30.46,65.75,7.61,96.14,0.0
2020070503,29.91,67.93,7.0,96.14,0.0
2020070504,29.55,68.08,6.06,96.15,0.0
2020070505,29.42,66.12,4.89,96.19,11.98
2020070506,30.39,58.61,4.03,96.22,109.07
2020070507,32.42,49.07,2.95,96.25,268.0
2020070508,34.76,42.65,1.64,96.27,431.77
2020070509,36.81,38.25,0.24,96.26,623.15
2020070510,38.66,34.38,1.07,96.21,757.7
2020070511,39.88,32.01,2.11,96.13,873.55
2020070512,40.55,30.83,3.04,96.05,924.38
2020070513,40.38,31.24,3.77,95.97,846.97
2020070514,39.77,32.55,4.01,95.92,745.12
2020070515,38.87,34.52,4.11,95.9,580.88
2020070516,37.56,37.59,4.52,95.92,376.8
2020070517,36.03,41.81,5.16,95.98,177.3
2020070518,34.58,46.45,5.48,96.06,36.58
2020070519,33.54,50.34,5.11,96.12,0.0
2020070520,32.95,53.25,3.76,96.15,0.0
2020070521,32.57,55.64,2.64,96.16,0.0
2020070522,32.31,55.94,2.11,96.13,0.0
2020070523,32.01,56.74,1.55,96.07,0.0
2020070600,31.68,57.81,1.26,96.03,0.0
2020070601,31.27,59.75,1.53,96.01,0.0
2020070602,30.89,61.54,1.58,96.01,0.0
2020070603,30.48,63.11,1.38,96.03,0.0
2020070604,29.99,65.41,1.35,96.09,0.0
2020070605,29.49,67.84,1.69,96.15,10.88
2020070606,29.35,67.82,1.73,96.24,97.65
2020070607,29.26,68.04,1.42,96.31,223.18
2020070608,29.36,67.94,0.94,96.35,377.0
2020070609,29.71,66.93,0.8,96.38,556.03
2020070610,30.24,65.38,1.41,96.37,752.4
2020070611,31.12,62.47,2.3,96.32,783.17
2020070612,32.33,58.07,3.25,96.25,855.6
2020070613,33.27,54.59,3.92,96.17,611.03
2020070614,33.84,52.01,4.21,96.1,482.35
2020070615,34.19,49.3,4.12,96.06,264.67
2020070616,34.19,47.09,3.77,96.03,162.07
2020070617,33.71,47.13,3.12,96.03,91.1
2020070618,32.25,57.41,1.91,96.06,23.15
2020070619,31.03,65.09,1.8,96.09,0.0
2020070620,30.68,65.16,1.88,96.12,0.0
2020070621,30.37,65.07,1.96,96.17,0.0
2020070622,30.17,65.39,1.89,96.21,0.0
2020070623,30.02,65.99,1.76,96.21,0.0
2020070700,29.79,66.38,1.75,96.19,0.0
2020070701,29.48,66.45,1.93,96.15,0.0
2020070702,29.18,67.16,2.06,96.15,0.0
2020070703,28.84,68.99,2.08,96.16,0.0
2020070704,28.44,71.61,1.98,96.19,0.0
2020070705,28.33,72.62,2.06,96.25,11.6
2020070706,29.47,66.38,2.96,96.32,110.78
2020070707,31.73,56.11,2.97,96.38,270.98
2020070708,33.59,48.07,2.14,96.42,477.8
2020070709,34.75,43.9,1.69,96.44,641.88
2020070710,35.7,40.98,1.83,96.44,725.95
2020070711,36.58,38.46,2.15,96.39,795.03
2020070712,37.26,36.51,2.35,96.31,924.7
2020070713,37.83,34.93,2.44,96.23,847.45
2020070714,38.08,33.96,2.37,96.18,719.28
2020070715,38.06,33.57,2.4,96.14,525.88
2020070716,37.62,34.12,2.73,96.12,339.9
2020070717,36.8,35.74,3.32,96.16,171.7
2020070718,35.21,41.93,3.18,96.22,37.7
2020070719,33.69,46.88,3.66,96.3,0.0
2020070720,32.79,49.77,4.25,96.37,0.0
2020070721,31.82,54.11,4.11,96.43,0.0
2020070722,30.99,58.13,3.97,96.46,0.0
2020070723,30.27,61.9,3.8,96.45,0.0
2020070800,29.65,65.48,3.42,96.42,0.0
2020070801,29.12,68.65,3.09,96.4,0.0
2020070802,28.72,71.22,2.77,96.4,0.0
2020070803,28.43,73.27,2.4,96.42,0.0
2020070804,28.16,75.22,2.06,96.47,0.0
2020070805,28.17,75.42,2.26,96.53,12.3
2020070806,29.44,69.19,2.8,96.59,132.02
2020070807,31.18,61.02,2.54,96.63,321.5
2020070808,32.92,53.83,2.29,96.65,523.65
2020070809,34.52,48.08,2.35,96.63,720.1
2020070810,35.83,43.91,2.36,96.59,837.85
2020070811,36.83,41.05,2.27,96.53,890.25
2020070812,37.64,38.97,2.17,96.45,846.3
2020070813,37.9,38.09,1.99,96.37,771.28
2020070814,37.62,38.48,1.72,96.34,604.47
2020070815,36.98,39.93,1.25,96.33,368.85
2020070816,36.32,41.62,0.67,96.33,162.43
2020070817,35.55,43.69,0.2,96.34,92.07
2020070818,34.64,47.39,0.3,96.38,18.2
2020070819,33.97,50.02,0.65,96.43,0.0
2020070820,33.58,51.78,0.95,96.48,0.0
2020070821,32.86,56.91,1.1,96.51,0.0
2020070822,32.08,59.33,1.43,96.5,0.0
2020070823,31.4,60.2,2.15,96.47,0.0
2020070900,30.75,62.27,3.17,96.43,0.0
2020070901,30.03,66.0,3.62,96.4,0.0
2020070902,29.37,70.04,3.54,96.35,0.0
2020070903,28.81,73.82,3.18,96.33,0.0
2020070904,28.33,77.19,3.19,96.37,0.0
2020070905,28.12,79.22,3.81,96.43,11.43
2020070906,28.93,76.12,5.04,96.48,113.68
2020070907,30.25,70.11,5.49,96.51,267.25
2020070908,31.74,62.79,5.44,96.5,432.45
2020070909,33.18,56.34,5.22,96.5,624.9
2020070910,33.93,53.18,5.07,96.48,658.95
2020070911,34.45,50.9,4.87,96.44,776.4
2020070912,35.03,48.37,4.63,96.38,723.17
2020070913,35.7,45.65,4.33,96.31,576.35
2020070914,36.24,43.45,4.17,96.24,391.08
2020070915,36.28,42.68,4.15,96.18,472.35
2020070916,35.99,42.83,4.21,96.14,340.55
2020070917,35.32,44.1,4.29,96.14,174.5
2020070918,33.98,49.32,3.55,96.19,40.15
2020070919,32.64,55.38,3.3,96.26,0.0
2020070920,32.09,56.5,3.51,96.32,0.0
2020070921,31.67,56.48,3.84,96.35,0.0
2020070922,31.35,55.66,4.55,96.35,0.0
2020070923,31.04,55.26,5.68,96.33,0.0
2020071000,30.48,57.27,6.21,96.29,0.0
2020071001,29.85,61.34,6.35,96.25,0.0
2020071002,29.3,66.09,6.34,96.24,0.0
2020071003,28.77,70.48,6.33,96.24,0.0
2020071004,28.3,73.83,6.11,96.28,0.0
2020071005,28.09,75.39,6.25,96.34,13.12
2020071006,29.09,70.55,7.97,96.4,132.15
2020071007,30.87,61.83,8.24,96.46,322.77
2020071008,32.99,53.26,7.68,96.49,525.83
2020071009,35.03,46.4,6.88,96.49,697.22
2020071010,36.73,41.39,6.19,96.44,817.85
2020071011,38.08,37.79,5.69,96.36,895.8
2020071012,39.0,35.45,5.46,96.26,919.47
2020071013,39.26,34.65,5.56,96.18,876.58
2020071014,39.0,34.77,5.7,96.12,749.4
2020071015,38.86,34.75,5.71,96.07,567.3
2020071016,38.3,35.67,5.72,96.05,375.58
2020071017,37.34,37.68,5.76,96.06,186.32
2020071018,35.93,41.46,5.38,96.11,37.95
2020071019,34.6,45.85,5.05,96.17,0.0
2020071020,33.87,48.51,5.67,96.25,0.0
2020071021,33.13,51.48,6.26,96.29,0.0
2020071022,32.35,55.17,6.75,96.31,0.0
2020071023,31.53,59.8,6.96,96.29,0.0
2020071100,30.76,64.58,7.29,96.26,0.0
2020071101,30.03,68.96,7.34,96.24,0.0
2020071102,29.42,72.74,7.05,96.23,0.0
2020071103,28.95,76.05,6.37,96.22,0.0
2020071104,28.57,78.93,5.74,96.25,0.0
2020071105,28.38,80.67,5.48,96.3,8.85
2020071106,29.19,76.78,6.23,96.35,71.57
2020071107,30.75,68.65,6.39,96.37,154.65
2020071108,32.58,60.86,6.08,96.35,217.7
2020071109,34.32,54.64,5.7,96.32,333.8
2020071110,35.69,50.13,5.38,96.26,441.23
2020071111,36.75,46.73,5.17,96.19,727.8
2020071112,37.73,43.64,5.07,96.11,830.0
2020071113,38.47,41.23,5.0,96.04,811.65
2020071114,38.73,39.72,5.04,95.98,697.67
2020071115,38.55,39.14,5.23,95.96,578.17
2020071116,37.82,40.24,5.66,95.96,396.23
2020071117,36.74,43.05,6.27,96.0,173.65
2020071118,35.37,47.71,6.6,96.07,31.67
2020071119,34.12,52.92,6.97,96.15,0.0
2020071120,33.1,57.69,7.27,96.22,0.0
2020071121,32.19,61.95,7.13,96.28,0.0
2020071122,31.52,65.06,6.93,96.28,0.0
2020071123,31.0,67.6,7.0,96.26,0.0
2020071200,30.51,70.21,7.22,96.21,0.0
2020071201,29.98,72.98,7.43,96.17,0.0
2020071202,29.45,75.67,7.54,96.15,0.0
2020071203,29.01,77.78,7.39,96.17,0.0
2020071204,28.65,79.56,7.04,96.2,0.0
2020071205,28.44,80.65,6.72,96.25,8.27
2020071206,28.88,78.36,6.73,96.31,82.4
2020071207,29.98,71.83,6.71,96.39,178.02
2020071208,31.44,63.87,6.36,96.46,369.38
2020071209,32.92,57.17,5.77,96.5,467.98
2020071210,34.26,52.11,5.24,96.49,585.5
2020071211,35.34,48.46,4.71,96.45,654.67
2020071212,36.06,45.86,4.27,96.38,799.65
2020071213,36.07,45.02,3.88,96.34,751.62
2020071214,35.8,44.98,3.9,96.29,649.62
2020071215,35.4,45.36,4.29,96.26,528.47
2020071216,34.52,47.53,4.68,96.25,355.73
2020071217,33.54,50.49,5.07,96.25,168.6
2020071218,32.54,54.05,5.33,96.29,33.67
2020071219,31.7,57.48,5.42,96.34,0.0
2020071220,31.09,60.28,5.4,96.4,0.0
2020071221,30.61,62.46,5.16,96.43,0.0
2020071222,30.18,64.38,4.91,96.45,0.0
2020071223,29.77,66.27,4.76,96.44,0.0
2020071300,29.3,68.66,4.78,96.41,0.0
2020071301,28.82,71.38,4.99,96.39,0.0
2020071302,28.37,74.19,5.15,96.37,0.0
2020071303,27.95,76.89,5.17,96.35,0.0
2020071304,27.55,79.58,5.1,96.35,0.0
2020071305,27.34,81.43,5.1,96.39,7.97
2020071306,28.29,77.27,6.08,96.44,92.45
2020071307,30.08,68.65,5.91,96.49,221.05
2020071308,32.04,59.7,4.93,96.52,379.67
2020071309,33.78,52.1,3.87,96.52,539.08
2020071310,35.29,46.1,3.16,96.5,558.9
2020071311,36.55,41.58,2.88,96.45,789.7
2020071312,37.59,38.25,2.84,96.37,879.7
2020071313,38.3,36.03,2.85,96.3,713.88
2020071314,38.63,34.78,2.69,96.23,772.03
2020071315,38.59,34.35,2.44,96.18,635.12
2020071316,38.01,35.02,2.31,96.17,415.12
2020071317,37.25,36.26,2.33,96.18,198.55
2020071318,36.03,39.91,2.07,96.24,37.58
2020071319,34.52,44.54,2.24,96.3,0.0
2020071320,33.77,46.0,3.25,96.35,0.0
2020071321,32.97,48.44,4.21,96.41,0.0
2020071322,32.22,51.13,4.99,96.42,0.0
2020071323,31.54,53.92,5.45,96.41,0.0
2020071400,30.97,56.44,5.59,96.4,0.0
2020071401,30.44,58.9,5.32,96.39,0.0
2020071402,29.94,61.18,4.65,96.39,0.0
2020071403,29.53,63.02,4.25,96.42,0.0
2020071404,29.16,64.74,4.01,96.45,0.0
2020071405,29.04,65.69,4.24,96.5,9.55
2020071406,30.23,62.47,5.64,96.56,106.32
2020071407,32.31,55.71,5.64,96.59,265.48
2020071408,34.39,48.86,4.42,96.6,439.1
2020071409,36.12,43.37,3.25,96.6,634.17
2020071410,37.36,39.79,2.46,96.59,812.7
2020071411,38.36,37.36,1.93,96.53,738.05
2020071412,39.09,35.59,1.63,96.46,824.55
2020071413,39.47,34.48,1.41,96.38,788.3
2020071414,39.47,34.0,1.07,96.33,528.2
2020071415,39.3,33.84,0.77,96.28,325.9
2020071416,38.68,34.6,0.6,96.26,179.88
2020071417,38.03,35.75,0.42,96.26,107.97
2020071418,37.13,39.14,0.64,96.29,16.27
2020071419,35.69,47.48,1.23,96.34,0.0
2020071420,34.49,51.34,1.93,96.39,0.0
2020071421,33.82,50.72,2.73,96.43,0.0
2020071422,33.27,51.59,3.76,96.43,0.0
2020071423,32.62,54.33,4.32,96.41,0.0
2020071500,31.88,57.7,4.29,96.39,0.0
2020071501,31.29,60.18,4.27,96.37,0.0
2020071502,30.8,62.06,4.37,96.38,0.0
2020071503,30.41,63.33,4.61,96.4,0.0
2020071504,30.01,64.97,4.63,96.45,0.0
2020071505,29.85,66.04,4.76,96.5,9.88
2020071506,31.02,61.88,5.29,96.57,115.97
2020071507,33.17,54.08,4.93,96.62,294.75
2020071508,35.22,46.99,3.91,96.61,508.33
2020071509,36.92,41.62,3.14,96.57,693.8
2020071510,38.42,37.39,2.61,96.51,828.03
2020071511,39.68,34.03,2.32,96.42,875.38
2020071512,40.68,31.35,2.21,96.31,922.2
2020071513,41.29,29.38,2.17,96.21,835.22
2020071514,41.46,28.37,2.03,96.13,765.45
2020071515,41.27,28.18,1.92,96.06,598.03
2020071516,40.61,28.79,1.78,96.03,388.98
2020071517,39.6,30.43,1.58,96.05,181.23
2020071518,38.25,35.13,1.3,96.1,36.35
2020071519,36.57,42.77,1.48,96.17,0.0
2020071520,35.71,43.18,1.92,96.23,0.0
2020071521,34.91,45.15,2.17,96.27,0.0
2020071522,34.05,48.12,2.25,96.27,0.0
2020071523,33.13,51.96,2.02,96.25,0.0
2020071600,32.4,55.39,1.75,96.21,0.0
2020071601,31.76,58.51,1.57,96.17,0.0
2020071602,31.19,61.05,1.65,96.15,0.0
2020071603,30.71,63.05,1.83,96.15,0.0
2020071604,30.35,64.62,1.87,96.17,0.0
2020071605,30.29,64.87,2.15,96.21,8.25
2020071606,31.33,60.21,2.67,96.28,91.47
2020071607,33.24,52.31,2.39,96.33,232.93
2020071608,35.22,44.5,1.17,96.36,416.65
2020071609,36.86,39.08,1.34,96.35,590.2
2020071610,38.27,35.08,2.41,96.3,739.12
2020071611,39.54,31.85,3.29,96.21,826.15
2020071612,40.28,29.89,3.87,96.1,932.03
2020071613,40.67,28.64,4.23,96.01,882.92
2020071614,40.84,27.91,4.36,95.94,741.85
2020071615,40.7,27.63,4.49,95.91,523.03
2020071616,40.25,27.93,4.6,95.9,289.5
2020071617,39.39,29.17,4.67,95.92,151.52
2020071618,37.81,32.98,3.89,95.98,32.45
2020071619,36.28,37.81,3.5,96.05,0.0
2020071620,35.49,40.82,3.98,96.12,0.0
2020071621,34.51,44.95,3.91,96.18,0.0
2020071622,33.55,49.18,3.39,96.2,0.0
2020071623,32.72,52.84,2.67,96.21,0.0
2020071700,32.05,55.89,2.08,96.2,0.0
2020071701,31.46,58.51,1.58,96.2,0.0
2020071702,30.92,60.91,1.36,96.2,0.0
2020071703,30.47,63.0,1.25,96.23,0.0
2020071704,30.06,65.17,1.24,96.27,0.0
2020071705,29.83,66.64,1.62,96.32,6.5
2020071706,31.37,58.95,2.17,96.37,96.28
2020071707,33.66,49.59,2.73,96.39,266.92
2020071708,35.19,45.34,3.13,96.4,487.52
2020071709,36.65,42.11,3.44,96.39,670.2
2020071710,37.99,39.29,3.76,96.33,808.75
2020071711,38.99,37.35,4.04,96.26,787.58
2020071712,39.51,36.49,4.25,96.18,860.33
2020071713,39.78,36.25,4.27,96.11,780.7
2020071714,39.69,36.57,4.14,96.06,623.8
2020071715,39.44,37.07,4.04,96.02,509.85
2020071716,38.87,38.23,4.01,96.0,345.17
2020071717,37.88,40.53,4.07,96.03,157.98
2020071718,36.72,43.56,4.03,96.09,33.35
2020071719,35.82,46.44,3.73,96.17,0.0
2020071720,35.19,48.54,3.53,96.24,0.0
2020071721,34.56,50.51,3.15,96.3,0.0
2020071722,33.89,52.7,2.88,96.33,0.0
2020071723,33.21,55.02,2.81,96.34,0.0
2020071800,32.54,57.47,2.89,96.33,0.0
2020071801,31.91,59.96,2.9,96.33,0.0
2020071802,31.4,62.15,2.72,96.33,0.0
2020071803,30.96,64.17,2.58,96.34,0.0
2020071804,30.57,65.95,2.48,96.37,0.0
2020071805,30.36,66.98,2.62,96.41,7.75
2020071806,31.65,61.19,2.93,96.46,107.97
2020071807,33.77,52.57,2.4,96.5,293.5
2020071808,35.41,47.23,2.25,96.53,508.4
2020071809,36.64,44.15,2.2,96.54,709.03
2020071810,37.6,42.08,2.01,96.51,730.8
2020071811,38.26,40.85,1.64,96.46,920.65
2020071812,38.51,40.5,1.07,96.4,891.5
2020071813,38.71,40.28,0.55,96.33,751.03
2020071814,38.66,40.5,0.66,96.29,653.33
2020071815,38.15,41.89,1.35,96.27,521.2
2020071816,37.33,44.58,1.99,96.26,336.88
2020071817,36.22,50.01,2.23,96.29,158.27
2020071818,34.99,55.56,2.38,96.34,27.77
2020071819,33.61,64.49,2.28,96.4,0.0
2020071820,32.8,68.5,2.28,96.46,0.0
2020071821,32.15,70.68,2.36,96.5,0.0
2020071822,31.55,71.99,2.66,96.52,0.0
2020071823,30.94,73.8,3.31,96.53,0.0
2020071900,30.23,76.61,4.16,96.53,0.0
2020071901,29.6,78.56,5.05,96.53,0.0
2020071902,29.12,79.18,5.78,96.53,0.0
2020071903,28.75,79.26,5.87,96.54,0.0
2020071904,28.29,80.8,5.28,96.56,0.0
2020071905,27.88,83.47,4.79,96.6,8.8
2020071906,28.47,81.4,5.76,96.66,102.78
2020071907,29.8,75.87,6.54,96.69,267.6
2020071908,31.33,69.52,6.56,96.69,438.65
2020071909,32.8,63.47,6.19,96.66,603.92
2020071910,33.85,59.36,5.79,96.62,708.85
2020071911,34.63,56.33,5.47,96.54,730.78
2020071912,35.11,54.24,5.19,96.46,676.9
2020071913,35.28,53.14,4.89,96.38,680.0
2020071914,35.19,52.71,4.65,96.32,613.1
2020071915,35.0,52.81,4.56,96.28,490.15
2020071916,34.67,53.33,4.58,96.25,316.42
2020071917,34.07,55.09,4.38,96.26,147.48
2020071918,32.88,61.47,3.45,96.3,29.5
2020071919,31.92,65.55,3.4,96.33,0.0
2020071920,31.49,65.95,3.86,96.37,0.0
2020071921,31.09,66.07,4.31,96.38,0.0
2020071922,30.72,65.93,4.82,96.37,0.0
2020071923,30.34,65.85,5.64,96.33,0.0
2020072000,29.77,67.29,6.31,96.3,0.0
2020072001,29.12,70.25,6.8,96.27,0.0
2020072002,28.6,73.54,6.88,96.24,0.0
2020072003,28.2,76.76,6.69,96.24,0.0
2020072004,27.84,79.65,6.36,96.25,0.0
2020072005,27.6,81.62,6.15,96.28,8.35
2020072006,28.34,78.17,7.59,96.33,108.65
2020072007,29.96,70.43,8.14,96.37,276.52
2020072008,31.98,61.58,8.07,96.4,460.6
2020072009,33.97,53.59,7.78,96.39,660.35
2020072010,35.62,47.54,7.42,96.35,814.53
